experiment_order,experiment_id,experiment_name,or_fallback_k,semantic_weight,lexical_and_weight,lexical_or_weight,question_id,question,strategy,rank,original_rank,doc_id,chunk_id,page_num,chunk_lang,raw_score,semantic_rank,lexical_rank,semantic_distance,lexical_score,lexical_query_mode,ts_config,rrf_k,candidate_depth,detector_name,detected_language,language_confidence,language_confidence_margin,postgres_ts_config,language_supported,fallback_to_simple,language_note,lexical_and_candidates,lexical_or_candidates_added,lexical_or_fallback_used
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,65,65,prostata_es_esmo_guia-para-pacientes_2022,p042_c00,42,es,0.010638297872340425,,34.0,,1.6,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,66,66,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p022_c03,22,en,0.010526315789473684,35.0,,0.5384981357156111,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,67,67,prostata_es_gepac_guia-cancer-de-prostata_2020,p045_c00,45,es,0.010526315789473684,,35.0,,1.6,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,68,68,mama_es_hureinasofia_protocolo-cancer-mama_2021,p068_c01,68,es,0.010416666666666666,36.0,,0.5385636870768981,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,69,69,mama_es_esmo_guia-para-pacientes_v1,p029_c01,29,es,0.010309278350515464,37.0,,0.538998606145298,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,70,70,prostata_es_gepac_guia-cancer-de-prostata_2020,p094_c00,94,es,0.010309278350515464,,37.0,,1.6,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,71,71,mama_es_seom_cancer-mama_2025,p021_c00,21,es,0.01020408163265306,38.0,,0.5399595224833196,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,72,72,general_es_gepac_guia-toxicidad-quimioterapia_v1,p049_c00,49,es,0.01020408163265306,,38.0,,1.5,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,73,73,prostata_es_gepac_guia-cancer-de-prostata_2020,p079_c00,79,es,0.010101010101010102,39.0,,0.5404590690409574,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,74,74,mama_es_esmo_guia-para-pacientes_v1,p038_c00,38,es,0.010101010101010102,,39.0,,1.5,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,75,75,mama_es_esmo_guia-para-pacientes_v1,p026_c00,26,es,0.01,40.0,,0.5409427011574917,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,76,76,mama_es_esmo_guia-para-pacientes_v1,p063_c00,63,es,0.01,,40.0,,1.5,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,77,77,mama_en_seom-geicam-solti_clinical-guidelines-early-stage-breast-cancer_2022,p001_c00,1,en,0.009900990099009901,41.0,,0.5410576189194682,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,78,78,prostata_es_gepac_guia-cancer-de-prostata_2020,p150_c00,150,es,0.00980392156862745,42.0,,0.542142992275118,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,79,79,mama_es_seom_cancer-mama_2025,p012_c01,12,es,0.00980392156862745,,42.0,,1.5,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,80,80,general_es_pfizer_manual-pacientes_2007,p016_c00,16,es,0.009708737864077669,43.0,,0.5425624847412076,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,81,81,prostata_es_gepac_guia-cancer-de-prostata_2020,p032_c00,32,es,0.009708737864077669,,43.0,,1.5,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,82,82,mama_es_hureinasofia_protocolo-cancer-mama_2021,p088_c00,88,es,0.009615384615384616,44.0,,0.5445669916014062,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,83,83,prostata_es_gepac_guia-cancer-de-prostata_2020,p037_c00,37,es,0.009615384615384616,,44.0,,1.5,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,84,84,prostata_es_esmo_guia-para-pacientes_2022,p057_c00,57,es,0.009523809523809525,45.0,,0.5462767509386979,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,85,85,prostata_es_gepac_guia-cancer-de-prostata_2020,p055_c00,55,es,0.009523809523809525,,45.0,,1.5,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,86,86,mama_es_seom_cancer-mama_2025,p015_c01,15,es,0.009433962264150943,46.0,,0.5472595067465527,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,87,87,prostata_es_gepac_guia-cancer-de-prostata_2020,p124_c00,124,es,0.009433962264150943,,46.0,,1.5,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,88,88,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p026_c00,26,es,0.009345794392523364,47.0,,0.547548237296833,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,89,89,prostata_es_seom_cancer-prostata_2025,p002_c00,2,es,0.009345794392523364,,47.0,,1.5,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,90,90,mama_es_hureinasofia_protocolo-cancer-mama_2021,p032_c00,32,es,0.009259259259259259,48.0,,0.5479099183028879,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,91,91,general_es_gepac_guia-toxicidad-quimioterapia_v1,p050_c00,50,es,0.009259259259259259,,48.0,,1.4,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,92,92,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p027_c02,27,es,0.009174311926605505,49.0,,0.548993918239707,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,93,93,mama_en_esmo_early-breast-cancer-guidelines_2023,p001_c03,1,en,0.009174311926605505,,49.0,,1.4,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,94,94,mama_es_hureinasofia_protocolo-cancer-mama_2021,p084_c00,84,es,0.00909090909090909,50.0,,0.5499175980613467,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,95,95,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p001_c00,1,es,0.009009009009009009,51.0,,0.5499373137876169,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,96,96,mama_es_esmo_guia-para-pacientes_v1,p025_c00,25,es,0.009009009009009009,,51.0,,1.4,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,97,97,mama_es_hureinasofia_protocolo-cancer-mama_2021,p047_c00,47,es,0.008928571428571428,52.0,,0.5514462620881944,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,98,98,mama_es_esmo_guia-para-pacientes_v1,p027_c00,27,es,0.008928571428571428,,52.0,,1.4,or_fallback,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,99,99,mama_en_seom-geicam-solti_clinical-guidelines-early-stage-breast-cancer_2022,p004_c01,4,en,0.008849557522123894,53.0,,0.5516815247156053,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,100,100,prostata_es_esmo_guia-para-pacientes_2022,p055_c00,55,es,0.008771929824561403,54.0,,0.5519221157981218,,,spanish,60,100,lingua,es,0.9964116651676809,0.9935958924849967,spanish,True,False,Using PostgreSQL 'spanish' configuration.,2,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,1,1,mama_es_esmo_guia-para-pacientes_v1,p012_c00,12,es,0.03252247488101534,1.0,2.0,0.18853800365102125,3.6000001,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,2,2,mama_es_esmo_guia-para-pacientes_v1,p004_c00,4,es,0.03200204813108039,2.0,3.0,0.23257100582122803,3.4,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,3,3,mama_es_esmo_guia-para-pacientes_v1,p008_c00,8,es,0.03149801587301587,3.0,4.0,0.23391952919000192,3.4,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,4,4,mama_es_esmo_guia-para-pacientes_v1,p007_c00,7,es,0.03047794966520434,11.0,1.0,0.2740075424905083,3.7,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,5,5,mama_es_seom_cancer-mama_2025,p002_c00,2,es,0.029513888888888888,4.0,12.0,0.2352664838810704,2.2,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,6,6,mama_es_esmo_guia-para-pacientes_v1,p010_c00,10,es,0.02719970792259949,23.0,6.0,0.3139384763167423,3.2,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,7,7,mama_es_seom_cancer-mama_2025,p001_c00,1,es,0.026785714285714288,10.0,20.0,0.2739235758781433,1.7,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,8,8,mama_es_esmo_guia-para-pacientes_v1,p029_c00,29,es,0.024501173708920188,36.0,11.0,0.33382630348205566,2.2,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,9,9,mama_es_esmo_guia-para-pacientes_v1,p019_c00,19,es,0.02426470588235294,20.0,25.0,0.3098055308941311,1.6,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,10,10,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p020_c00,20,es,0.02402186421173763,19.0,28.0,0.3078855069841593,1.6,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,11,11,mama_es_seom_cancer-mama_2025,p004_c00,4,es,0.023063200815494393,12.0,49.0,0.2864058017730713,1.3000001,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,12,12,mama_es_esmo_guia-para-pacientes_v1,p026_c00,26,es,0.02260536398467433,27.0,30.0,0.32147955894470215,1.5,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,13,13,mama_es_esmo_guia-para-pacientes_v1,p025_c00,25,es,0.021207349081364832,67.0,15.0,0.36295586824417114,1.9,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,14,14,mama_es_esmo_guia-para-pacientes_v1,p034_c00,34,es,0.02080221890334969,49.0,26.0,0.34838767936156156,1.6,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,15,15,mama_es_seom_cancer-mama_2025,p003_c01,3,es,0.02001194743130227,33.0,48.0,0.32960402965545654,1.3000001,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,16,16,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p001_c01,1,en,0.019538349691021445,71.0,24.0,0.3656943658408134,1.6,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,17,17,mama_es_esmo_guia-para-pacientes_v1,p013_c00,13,es,0.018638297872340427,65.0,34.0,0.36158937468433494,1.4,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,18,18,mama_es_esmo_guia-para-pacientes_v1,p014_c00,14,es,0.018614718614718615,50.0,45.0,0.3509942293167114,1.3000001,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,19,19,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p027_c00,27,es,0.017039183222958058,91.0,36.0,0.3771086110407931,1.4,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,20,20,mama_es_esmo_guia-para-pacientes_v1,p008_c01,8,es,0.015384615384615385,5.0,,0.2585207223892212,,,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,21,21,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p001_c03,1,en,0.015384615384615385,,5.0,,3.3,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,22,22,mama_es_seom_cancer-mama_2025,p009_c00,9,es,0.015151515151515152,6.0,,0.26068553201132105,,,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,23,23,mama_es_esmo_guia-para-pacientes_v1,p021_c00,21,es,0.014925373134328358,7.0,,0.2611980438232422,,,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,24,24,mama_es_seom_cancer-mama_2025,p003_c00,3,es,0.014925373134328358,,7.0,,2.9,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,25,25,mama_es_seom_cancer-mama_2025,p010_c00,10,es,0.014705882352941176,8.0,,0.26296654498177774,,,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,26,26,prostata_es_esmo_guia-para-pacientes_2022,p015_c00,15,es,0.014705882352941176,,8.0,,2.9,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,27,27,mama_es_seom_cancer-mama_2025,p006_c00,6,es,0.014492753623188406,9.0,,0.2720456502451193,,,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,28,28,prostata_es_esmo_guia-para-pacientes_2022,p009_c00,9,es,0.014492753623188406,,9.0,,2.5,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,29,29,mama_es_esmo_guia-para-pacientes_v1,p065_c00,65,es,0.014285714285714285,,10.0,,2.3,or_fallback,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,30,30,mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p002_c00,2,en,0.0136986301369863,13.0,,0.28920848901322294,,,spanish,60,100,lingua,es,0.9655444147609339,0.9458660374065858,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
