question_id,evidence_id,chunk_id,doc_id,page_num,source,lang,evidence_text,relevance_grade,covered_claim_ids,original_covered_claim_ids,review_status,decision,confidence,evidence_origin,retrieved_by,source_content_sha256,evidence_text_sha256,source_exists_in_docs,ingestion_gap,claim_text_changed_since_machine_judgment,needs_human_revalidation,status,reviewer_type,adjudication_status,review_notes
Q025,Q025-E0044,p034_c01,mama_es_esmo_guia-para-pacientes_v1,34,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,ndocrina debe suspenderse antes de tratar de quedar embarazada y debe reanudarse después del parto y la lactancia.,3,Q025-C05;Q025-C04,Q025-C05;Q025-C04,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;document_question_search;existing_gold_db_chunk;lexical_claim_snapshot;lexical_question_snapshot;lexical_spanish,54b6dd698028c6e753fec7ba762863d552f71dd37f61170a81a5a8996dcd4aee,17d769eca8568222e5d95437feb962dc190c99670592daf3521d09775da55cd0,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q025,Q025-E0058,p093_c00,mama_es_novartis_guia-pacientes-CM_2025,93,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"La mayoría de las guías recomiendan posponer el embarazo durante al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido.",3,Q025-C07;Q025-C06,Q025-C07;Q025-C06,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot;lexical_spanish,af5817f3ad9a5c6be2df4e823f15a53c5667a3db53f6dc024e939127832cee55,f68e672aba720a39f63b68964538f1e654be9e57663c7a03758a4c6c043c5bf4,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q025,Q025-E0059,p093_c01,mama_es_novartis_guia-pacientes-CM_2025,93,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,poco probable que las mujeres con enfermedad localizada empeoren el pronóstico si se quedan embarazadas.,3,Q025-C07;Q025-C08,Q025-C07;Q025-C08,machine_only_unreviewed,accept_provisional,medium,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot;semantic_search_persisted,3e751d83d93bf89377de448ddca2aee71380e67473a3fa1dae41d09edb444f68,9f77b9300de7a0cde6eb65878a1b2967fd5a94b9981207bfc4a6e5fe3877c3ff,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q025,Q025-E0082,,mama_es_novartis_guia-pacientes-CM_2025,93,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Estudios recientes evidencian que, en pacientes con cáncer de mama, pausar la terapia endocrina para poder quedarse embara- zadas —bajo control médico y durante un periodo temporal que no supere los 2 años— no incrementa el riesgo de recaída a corto pla- zo.",3,Q025-C08,Q025-C08,human_reviewed,accept,human_confidence_not_recorded,document_only,document_claim_search,81def448e76e6f4411f8aa0b71d7672e1e6d7198837ff93cbed5b6b8125aee8b,81def448e76e6f4411f8aa0b71d7672e1e6d7198837ff93cbed5b6b8125aee8b,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q025,Q025-E0083,,mama_es_novartis_guia-pacientes-CM_2025,93,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"La mayoría de las guías recomiendan posponer el embarazo duran- te al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido.",3,Q025-C06,Q025-C06,human_reviewed,accept,human_confidence_not_recorded,document_only,gold_document_verification,c06ed86b69fcc676603fef1c36d8ddeb9e6ad0b625af4dc47c9c166a95a7b591,fbf79e078e1228c5f0f0c562dd3f094530baace261da1994636587830fa04c77,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q026,Q026-E0006,p029_c00,general_es_gepac_guia-toxicidad-quimioterapia_v1,29,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Es importante que previo al tratamiento se conozcan los factores de riesgo o comorbilidades del paciente que pueden aumentar la probabilidad de cardiotoxicidad como son edad avanzada, HTA, episodios previos de insufi ciencia cardíaca, tabaquismo, etc… El tratamiento de la miocardiopatía inducida por quimioterapia no difi ere de la insufi ciencia cardíaca de otra causa: 1.",3,Q026-C22;Q026-C05,Q026-C22;Q026-C05,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;lexical_claim_snapshot,096d7904991519a5b1397cf870f957f2b22d8123fe5ba5c267eac2c3c1f11942,4cf3c26587d58456bfd96797b602d3a187070901b85cf90ca7bc9cfd6433a328,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0011,p042_c01,general_es_gepac_guia-toxicidad-quimioterapia_v1,42,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Profi laxis Primaria En pacientes con alto riesgo de desarrollar neutropenia febril o en aquellos que en caso de desarrollarla tienen riesgo de presentar complicaciones severas (edad avanzada, tratamientos previos, mal estado general).",3,Q026-C22,Q026-C22,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;lexical_claim_snapshot,28ffb84e0b4548f30ed748c2f51f29b269c7fc8279d8ba4d785f2e571dca921c,8fad38100d4f6bdb5c04f9669833b1c6fd61740fc949a4add2426c357eac42ee,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0032,p169_c00,general_es_pfizer_manual-pacientes_2007,169,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,TELEASISTENCIA El servicio de teleasistencia es un recurso de gran utilidad para aquellos pacientes de edad avanzada que viven solos y no precisan de cuidados continuados en su domicilio.,3,Q026-C22,Q026-C22,machine_only_unreviewed,accept_provisional,high,database_chunk,lexical_claim_snapshot,4cf77d77f24647d350c42a2961d658e53c6a5b52105e7371ad17910831badce8,a0a745dce7abaf1186e074eeb77a3ca57b080d72e0669c2b5595ffce71da32da,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0041,p012_c00,mama_es_esmo_guia-para-pacientes_v1,12,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Se desconoce la causa precisa del cáncer de mama, pero se han identificado diversos factores de riesgo que pueden aumentar la probabilidad de desarrollar la enfermedad. Es importante recordar que el hecho de tener un factor de riesgo aumenta el riesgo de desarrollar cáncer, pero eso no significa que se vaya a padecer cáncer seguro.",3,Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31;Q026-C04,Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31;Q026-C32;Q026-C04,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot;semantic_search_persisted,1a8217fc060ce21d58883444a96133f5efb585a726d040aac70ac355e98c5fa9,a21b40b3ca47a0abe918e83376bb5c4f4f5e4e15df051d2a433bdd9cbb018dac,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0042,p013_c00,mama_es_esmo_guia-para-pacientes_v1,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Una mujer portadora de una mutación del gen BRCA1 tiene un riesgo de por vida del 65-95% de padecer cáncer de mama, y se cree que más del 90% de los cánceres hereditarios de mama y ovario se deben a una mutación del gen BRCA1 o BRCA2 (PaluchShimon et al. 2016). El médico solicitará que una mujer se someta al test de mutación del gen BRCA1 y BRCA2 basándose en su historia familiar y en sus antecedentes étnicos.",3,Q026-C30,Q026-C30,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;gold_document_verification;lexical_claim_snapshot,7be4af310f41aaa8277c9683adae0f41aac2e7ef187fbb4286c75335c2326328,d387602e1b5dcae6a1291b9ae984293cf21ca21beed856a61379d22ae20f00c8,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0043,p014_c00,mama_es_esmo_guia-para-pacientes_v1,14,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,También le preguntará sobre cualquier historia familiar de cáncer de mama y si ha llegado a la menopausia o no.,3,Q026-C30,Q026-C30,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,b77592a489b305cf46d13c3a4c9abaab6cf8c3cc4528eed2ce7e3d3492a1da6d,d23b5760a6682120cb9599c1bee84bb93392cfeba6db6dacae3d1c45db3af887,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0044,p015_c00,mama_es_esmo_guia-para-pacientes_v1,15,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Aunque no forma parte de las investigaciones de rutina, la resonancia magnética puede utilizarse en determinadas circunstancias, por ejemplo en pacientes con historia familiar de cáncer de mama, mutaciones del gen BRCA, implantes mamarios o cánceres lobulares, si existe la sospecha de la presencia de tumores múltiples o si los resultados de otras técnicas de diagnóstico por imágenes no son concluyentes (Cardoso et al.",3,Q026-C30,Q026-C30,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,ccc1bda7e9391605089372d47219716cfc9443be42d9f540d9aecbac72fa0e42,d7f5ecb79402570103f8a1e67573076b8c2997a205ca94bd5dec51d454f47aa0,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0052,p035_c00,mama_es_esmo_guia-para-pacientes_v1,35,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Esto significa que si usted es una paciente de edad avanzada sana y en forma, es probable que reciba tratamientos idénticos a los que reciben pacientes más jóvenes, con dosis completas de medicamentos (Cardoso et al.",3,Q026-C22,Q026-C22,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;lexical_claim_snapshot,9781d721ba5bc85798e5fc087c839172b66f2421d6e1e8e9c6136423270edeb4,af9e95f524b1182e3712b78e1f814f164cf2cc36fefb987ba13f34ab4e5e4ff6,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0059,p057_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,57,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,- En pacientes de edad muy avanzada queda a criterio de la Subcomisión la idoneidad de realizar la BSGC o mantener una actitud conservadora con revisiones ecográficas de la axila.,3,Q026-C22,Q026-C22,machine_only_unreviewed,accept_provisional,high,database_chunk,lexical_claim_snapshot,8ad8490ccc64c5988d2e2267fa8ec34569fdeaf769eaa305168d7c2ad6b5f04c,fe056f53082d6051afc4dfd5de13cb45857c3a5542f3f168a4766f59ae5557d0,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0064,p026_c00,mama_es_novartis_guia-pacientes-CM_2025,26,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Recuperación de los tejidos más lenta: este es uno de los efectos secundarios que más adaptaciones requiere, ya que aumenta el riesgo de lesión. En este sentido, el ejercicio físico debe adaptarse y aumentar los tiempos de descanso entre las sesiones de alta intensidad, manteniendo entre 48 o 36 horas si la fatiga se mantiene.",3,Q026-C05,Q026-C05,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,92a5d157a9fcf615dbb356a310d00844b64d5084f229791119ad60fe270c6a73,7d50af2407c67959cacf5f785625f7a9da47d667db1bf91e7eeb3e0eb1a11447,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0065,p050_c00,mama_es_novartis_guia-pacientes-CM_2025,50,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Evita el alcohol de cualquier tipo. Evita el azúcar, el consumo de pastelería, bollería industrial, refrescos y dulces debe ser muy ocasional.",3,Q026-C14,Q026-C14,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,477ad00df899bb15500fdc6d9c91e49ba1531727ad122b26d03cae548f04ae1c,e006ff3ff380a0442f3a83cec581d9937289a7f4842a465a8be0b197c4bbb97e,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0066,p064_c00,mama_es_novartis_guia-pacientes-CM_2025,64,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Esta dieta se caracteriza por ser rica en verduras, frutas, aceite de oliva, pescados y legumbres, y limitar el consumo de alcohol, productos grasos, carnes, embutidos, dulces y bebidas azucaradas.",3,Q026-C14,Q026-C14,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot;lexical_question_snapshot,d900879b7a59846230e888f0becaa60bbc30903961726f7850f3ff22188daf89,ab40d2ab9815de49b5f0e803964acb300baa64621dd9fca996c239877878fcc9,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0069,p069_c00,mama_es_novartis_guia-pacientes-CM_2025,69,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Esto significa que, con base exclusivamente en la evidencia sobre el cáncer, debe evitarse incluso el consumo de pequeñas cantidades de alcohol.",3,Q026-C14,Q026-C14,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,c506c5e2eff45cb0cf1cbef657c59bb037817686d0cb730e6c32400a4fc2cb22,24d4f47bde4f61494efb4dbad52bebeab0d8ba7e4ae933e8cccd2fa158075bda,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0076,p003_c00,mama_es_seom_cancer-mama_2025,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_cancer-mama_2025.pdf,es,"El cáncer de mama tiene un origen multifactorial, y, en la mayoría de los casos, no se puede identificar de forma clara la causa.",3,Q026-C01;Q026-C02;Q026-C03;Q026-C04;Q026-C05;Q026-C06;Q026-C07;Q026-C08;Q026-C27,Q026-C01;Q026-C02;Q026-C03;Q026-C04;Q026-C05;Q026-C06;Q026-C07;Q026-C08;Q026-C27,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;document_question_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot,cfc99a657d444a4f1759c019683e51e56d8f06332df83840fe8ca791f735f2d4,f9109d04eb0d9e62e3fc9baf448bcf97f4c072e89ae5c9d125f4a5246f4af8f1,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0077,p003_c01,mama_es_seom_cancer-mama_2025,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_cancer-mama_2025.pdf,es,"El uso de terapia hormonal sustitutiva después de la menopausia aumenta el riesgo de cáncer de mama así como el uso de anticonceptivos orales, aunque el incremento absoluto es bajo..",3,Q026-C07;Q026-C08;Q026-C09;Q026-C10;Q026-C12;Q026-C13;Q026-C14;Q026-C15;Q026-C16;Q026-C17;Q026-C24;Q026-C25;Q026-C05,Q026-C07;Q026-C08;Q026-C09;Q026-C10;Q026-C11;Q026-C12;Q026-C13;Q026-C14;Q026-C15;Q026-C16;Q026-C17;Q026-C24;Q026-C25;Q026-C05,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot;lexical_question_snapshot,ea88e393c8b80624219cfaa0d99e1618c912d82a76eff228f94c1b147b4e3df4,595727be069dedb657d793b262e516eef0c8a6257c4a59c3b46fa82b0061ce2a,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0082,p017_c00,mama_es_seom_cancer-mama_2025,17,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_cancer-mama_2025.pdf,es,El pembrolizumab se ha aprobado para el tratamiento del cáncer de mama triple negativo en neoadyuvancia y enfermedad avanzada y atezolizumab en el tratamiento del cáncer de mama avanzado.,3,Q026-C22,Q026-C22,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim,27c28336d6c6cd6e4722f535227f58764f2dc9eddee2f34f7b48c07abc5bbfbf,25decd4bc2ab6c35f74f9e1a4a9f8881d5fa8dca0b34644a21b747735b04a743,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0094,p013_c01,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"Promoción de estilos de vida saludables (evitar el consumo tabaco, moderar el consumo de alcohol, control del peso, y potenciar el ejercicio físico durante y después del tratamiento).",3,Q026-C14,Q026-C14,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;lexical_claim_snapshot,a88a9cfa3eca48d5b6c2cc1a417e64ed938b4db01ed1eea1736a99886645fb9c,5fa5526c36157fd368034f80133f95026837cc28278e77a40669d7c7c8ed9954,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0096,p016_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,16,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,MODERAR EL CONSUMO DE ALCOHOL En las mujeres se recomienda no consumir más de 20 gramos de alcohol al día.,3,Q026-C14,Q026-C14,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,639b1a1cb59dc24aea4cc468f8184dac3218cfa83b57736f77b0ebf39812f0c9,c10d48a9cc633a715765e13de9ea9437afdec6a4a710260b222c7ed0b73f58c5,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0100,p023_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,23,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Historia familiar de fractura cadera,3,Q026-C30,Q026-C30,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,8a55f3a1075212caf0207053839086345aacd6b51d641db597363d48533b73e8,d14ecf15d91a376065be8862520d511012cdb08e016369fcfbe6f5d95742980c,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0101,p025_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,25,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Moderar el consumo de alcohol.,3,Q026-C14,Q026-C14,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;lexical_claim_snapshot,e6458daad6873f8d94080e87a6cd0ce3907c2c3f395011810460fe19f1693e81,5a0298307acc18cde3e6e01fb13f3c5f0970ff1a9f5bd539c8c74b7e5271e14f,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0103,p004_c01,prostata_es_esmo_guia-para-pacientes_2022,4,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Para algunos pacientes, especialmente los hombres de edad avanzada con cáncer de próstata de crecimiento lento, puede que no sea adecuado o necesario llevar a cabo un tratamiento, ya que es más probable que fallezcan debido a la edad avanzada o por causas distintas al cáncer de próstata y, por lo tanto, los efectos secundarios negativos del tratamiento del cáncer pueden superar cualquier beneficio.",3,Q026-C22,Q026-C22,machine_only_unreviewed,accept_provisional,high,database_chunk,lexical_claim_snapshot,d3ad4ad99e5c43bda9792c7765e413dd893fdcc4c4290b6d1d9fee5576ca5cc6,8a9c6b892455e3236aa62349b6d089a885964f956610089f1d26ef53f2c3bed9,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0105,p015_c00,prostata_es_esmo_guia-para-pacientes_2022,15,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Es importante recordar que tener un factor de riesgo aumenta el riesgo de desarrollar un cáncer, pero eso no significa que se vaya a padecer cáncer seguro. De la misma forma, no tener un factor de riesgo no significa que nunca no se vaya a padecer cáncer. Las causas precisas del cáncer de próstata no se conocen FACTORES QUE PUEDEN AUMENTAR EL RIESGO Aumento de la edad Origen étnico: el cáncer de próstata es más frecuente en los hombres negrosafricanos que en los blancos, y menos frecuente en los asiáticos Antecedentes familiares de cáncer de próstata Ciertas mutaciones genéticas Tener sobrepes",3,Q026-C05;Q026-C19;Q026-C20;Q026-C18,Q026-C05;Q026-C19;Q026-C20;Q026-C18,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,70660f26a065ba12cf4ac30107737678b64775bcee4d871bd3d26e46cdf1f671,efa6c8af81974062cd79b3ff4a0f7e10ca702d54ee97e8da1158b5800634bd8f,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0107,p020_c01,prostata_es_esmo_guia-para-pacientes_2022,20,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"pacientes pueden llevar una vida normal con un cáncer de próstata de crecimiento lento durante varios años. Para estos pacientes, los efectos secundarios del tratamiento del cáncer pueden superar cualquier beneficio en términos de prolongación de la vida, ya que es mucho más probable que mueran debido a la edad avanzada o por causas distintas al cáncer de próstata.",3,Q026-C22,Q026-C22,machine_only_unreviewed,accept_provisional,high,database_chunk,lexical_claim_snapshot,b2649f8551a4c4c6162ef7826486eb1985d6b7445dbe4a13a4398170aa399f64,fe9a92012e0f0e542785982eaa2322abc5fa9bc9cf9b32e20556f1f46684721e,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0111,p151_c00,prostata_es_gepac_guia-cancer-de-prostata_2020,151,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"Mantener un peso saludable, adoptar una alimentación sana y limitar el consumo de alcohol puede reducir el riesgo de padecer varios tipos de cáncer y otras enfermedades como la diabetes o los problemas cardiovasculares.",3,Q026-C14,Q026-C14,machine_only_unreviewed,accept_provisional,high,database_chunk,lexical_claim_snapshot,f036a7315f882bd165f91ab1dc5b067966f9d5407918e03695974e34e9684610,c185ddfd4720395b3f7158aaf64c73caf79f9f4b943d029fee5f3ac06445dd03,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0115,p003_c00,prostata_es_seom_cancer-prostata_2025,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,Obesidad: Parece que la obesidad aumenta el riesgo de tener cáncer de próstat,3,Q026-C14;Q026-C30;Q026-C05,Q026-C14;Q026-C30;Q026-C05,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,9b81df9a88613adfa717a3fa1fa1bb21b88ffea89146882834a2a491fd54a88f,357118be212a831411ff0ca0f712f64690bf8a29409f0c1e6cf2248a6abaa0e7,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0117,p004_c00,prostata_es_seom_cancer-prostata_2025,4,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"Varones sanos con historia familiar de cáncer de próstata y otros tumores relacionados (cáncer de mama y ovario sobre todo, menos frecuente cáncer de páncreas o melanoma): su identificación es primordial para ofrecer estrategias de detección precoz adecuadas a par",3,Q026-C30,Q026-C30,machine_only_unreviewed,accept_provisional,high,database_chunk,lexical_claim_snapshot,48de59111af2056511dd4bafb7d648cf30c2dd7d792a28ee8233e50799179a33,9ae21b6d27ef2d16b56658eb065ee55a25910ca89485687514429a53d2a89d11,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q026,Q026-E0121,p018_c02,prostata_es_seom_cancer-prostata_2025,18,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"Sin embargo, a diferencia de lo que ocurre en la recidiva bioquímica, en la enfermedad avanzada esta estrategia de tratamiento podría tener un impacto negativo en la supervivencia global y no está validada con los nuevos tratamientos así que debería ofrecerse sólo a pacientes muy seleccionados de bajo riesgo bien informados de los riesgos para primar la calidad de vida o dentro de un Ensayo Clínico.",3,Q026-C22,Q026-C22,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search,806c6f5d2250f1d059ee626a6ce36e68977e3ce51f6d6fc162951f1d9b1a514e,ad9dba2208f0293f9414e69d72ce230bd5297a151d52a106dd965fbbd6771457,true,false,true,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q027,Q027-E0013,p008_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,8,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,"PETICIÓN DE PRUEBAS DE IMAGEN DE MAMA Para la solicitud de pruebas de imagen de mama, tanto desde Atención Primaria como de Atención Especializada, se utilizará la petición electrónica, desde las plataformas Diraya y PDI.",3,Q027-C01;Q027-C02;Q027-C03;Q027-C04,Q027-C01;Q027-C02;Q027-C03;Q027-C04,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;document_question_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot;semantic_search_persisted,ccf614767b10298a1ee9a3540730798d2619815680d9412ba5034a5384226bf0,9c1733df5b3765680223beddb04ad265726220f42b0a9ce297f2ecc20bb8ee53,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
