question_id,question,strategy,rank,original_rank,doc_id,chunk_id,page_num,chunk_lang,raw_distance,raw_score,detected_language,rrf_k
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,hybrid,9,9,prostata_es_esmo_guia-para-pacientes_2022,p047_c00,47,es,,0.014492753623188406,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,hybrid,10,10,prostata_es_gepac_guia-cancer-de-prostata_2020,p104_c00,104,es,,0.014285714285714285,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,language_aware_hybrid,1,1,general_es_gepac_guia-toxicidad-quimioterapia_v1,p013_c00,13,es,,0.01639344262295082,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,language_aware_hybrid,2,2,general_es_pfizer_manual-pacientes_2007,p098_c01,98,es,,0.016129032258064516,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,language_aware_hybrid,3,3,general_es_gepac_guia-toxicidad-quimioterapia_v1,p010_c00,10,es,,0.015873015873015872,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,language_aware_hybrid,4,4,mama_es_seom_cancer-mama_2025,p015_c01,15,es,,0.015625,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,language_aware_hybrid,5,5,mama_es_novartis_guia-pacientes-CM_2025,p089_c01,89,es,,0.015384615384615385,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,language_aware_hybrid,6,6,general_es_pfizer_manual-pacientes_2007,p098_c00,98,es,,0.015151515151515152,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,language_aware_hybrid,7,7,general_es_gepac_guia-toxicidad-quimioterapia_v1,p005_c00,5,es,,0.014925373134328358,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,language_aware_hybrid,8,8,prostata_es_esmo_guia-para-pacientes_2022,p047_c00,47,es,,0.014705882352941176,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,language_aware_hybrid,9,9,prostata_es_gepac_guia-cancer-de-prostata_2020,p104_c00,104,es,,0.014492753623188406,es,60.0
Q016,¿Qué dieta se recomienda para minimizar los efectos de la quimioterapia?,language_aware_hybrid,10,10,mama_es_novartis_guia-pacientes-CM_2025,p061_c00,61,es,,0.014285714285714285,es,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",semantic,1,1,mama_es_esmo_guia-para-pacientes_v1,p044_c02,44,es,0.416515928999064,,,
Q017,"¿Qué síntoma se denomina ""tinnitus""?",semantic,2,2,prostata_es_gepac_guia-cancer-de-prostata_2020,p024_c00,24,es,0.4231565250847642,,,
Q017,"¿Qué síntoma se denomina ""tinnitus""?",semantic,3,3,prostata_es_seom_cancer-prostata_2025,p005_c00,5,es,0.45413529872894287,,,
Q017,"¿Qué síntoma se denomina ""tinnitus""?",semantic,4,4,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p014_c00,14,es,0.4561058282852173,,,
Q017,"¿Qué síntoma se denomina ""tinnitus""?",semantic,5,5,general_es_pfizer_manual-pacientes_2007,p072_c00,72,es,0.462934299198815,,,
Q017,"¿Qué síntoma se denomina ""tinnitus""?",semantic,6,6,general_es_gepac_guia-toxicidad-quimioterapia_v1,p029_c01,29,es,0.46627622842788696,,,
Q017,"¿Qué síntoma se denomina ""tinnitus""?",semantic,7,7,general_es_gepac_guia-toxicidad-quimioterapia_v1,p026_c00,26,es,0.4737146496772766,,,
Q017,"¿Qué síntoma se denomina ""tinnitus""?",semantic,8,8,mama_es_esmo_guia-para-pacientes_v1,p055_c01,55,es,0.4770755171775818,,,
Q017,"¿Qué síntoma se denomina ""tinnitus""?",semantic,9,9,mama_es_esmo_guia-para-pacientes_v1,p045_c01,45,es,0.479279012723027,,,
Q017,"¿Qué síntoma se denomina ""tinnitus""?",semantic,10,10,general_es_gepac_guia-toxicidad-quimioterapia_v1,p028_c01,28,es,0.48069857003386507,,,
Q017,"¿Qué síntoma se denomina ""tinnitus""?",hybrid,1,1,mama_es_esmo_guia-para-pacientes_v1,p044_c02,44,es,,0.01639344262295082,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",hybrid,2,2,prostata_es_gepac_guia-cancer-de-prostata_2020,p024_c00,24,es,,0.016129032258064516,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",hybrid,3,3,prostata_es_seom_cancer-prostata_2025,p005_c00,5,es,,0.015873015873015872,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",hybrid,4,4,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p014_c00,14,es,,0.015625,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",hybrid,5,5,general_es_pfizer_manual-pacientes_2007,p072_c00,72,es,,0.015384615384615385,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",hybrid,6,6,general_es_gepac_guia-toxicidad-quimioterapia_v1,p029_c01,29,es,,0.015151515151515152,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",hybrid,7,7,general_es_gepac_guia-toxicidad-quimioterapia_v1,p026_c00,26,es,,0.014925373134328358,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",hybrid,8,8,mama_es_esmo_guia-para-pacientes_v1,p055_c01,55,es,,0.014705882352941176,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",hybrid,9,9,mama_es_esmo_guia-para-pacientes_v1,p045_c01,45,es,,0.014492753623188406,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",hybrid,10,10,general_es_gepac_guia-toxicidad-quimioterapia_v1,p028_c01,28,es,,0.014285714285714285,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",language_aware_hybrid,1,1,mama_es_esmo_guia-para-pacientes_v1,p044_c02,44,es,,0.01639344262295082,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",language_aware_hybrid,2,2,prostata_es_gepac_guia-cancer-de-prostata_2020,p024_c00,24,es,,0.016129032258064516,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",language_aware_hybrid,3,3,prostata_es_seom_cancer-prostata_2025,p005_c00,5,es,,0.015873015873015872,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",language_aware_hybrid,4,4,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p014_c00,14,es,,0.015625,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",language_aware_hybrid,5,5,general_es_pfizer_manual-pacientes_2007,p072_c00,72,es,,0.015384615384615385,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",language_aware_hybrid,6,6,general_es_gepac_guia-toxicidad-quimioterapia_v1,p029_c01,29,es,,0.015151515151515152,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",language_aware_hybrid,7,7,general_es_gepac_guia-toxicidad-quimioterapia_v1,p026_c00,26,es,,0.014925373134328358,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",language_aware_hybrid,8,8,mama_es_esmo_guia-para-pacientes_v1,p055_c01,55,es,,0.014705882352941176,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",language_aware_hybrid,9,9,mama_es_esmo_guia-para-pacientes_v1,p045_c01,45,es,,0.014492753623188406,,60.0
Q017,"¿Qué síntoma se denomina ""tinnitus""?",language_aware_hybrid,10,10,general_es_gepac_guia-toxicidad-quimioterapia_v1,p028_c01,28,es,,0.014285714285714285,,60.0
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,semantic,1,1,prostata_es_gepac_guia-cancer-de-prostata_2020,p033_c01,33,es,0.5232194918597645,,fr,
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,semantic,2,2,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p030_c00,30,en,0.5352627869970574,,fr,
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,semantic,3,3,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p137_c00,137,en,0.5376977279546552,,fr,
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,semantic,4,4,mama_es_esmo_guia-para-pacientes_v1,p036_c00,36,es,0.5535392665494792,,fr,
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,semantic,5,5,prostata_es_esmo_guia-para-pacientes_2022,p037_c00,37,es,0.5544285113300635,,fr,
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,semantic,6,6,prostata_es_seom_cancer-prostata_2025,p024_c00,24,es,0.5545488530935192,,fr,
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,semantic,7,7,mama_es_hureinasofia_protocolo-cancer-mama_2021,p017_c01,17,es,0.5559289124054294,,fr,
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,semantic,8,8,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p011_c04,11,en,0.5568711987887353,,fr,
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,semantic,9,9,mama_es_hureinasofia_protocolo-cancer-mama_2021,p008_c00,8,es,0.558499716699154,,fr,
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,semantic,10,10,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p022_c02,22,en,0.5611566828302492,,fr,
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,hybrid,1,1,prostata_es_gepac_guia-cancer-de-prostata_2020,p033_c01,33,es,,0.01639344262295082,fr,60.0
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,hybrid,2,2,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p030_c00,30,en,,0.016129032258064516,fr,60.0
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,hybrid,3,3,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p137_c00,137,en,,0.015873015873015872,fr,60.0
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,hybrid,4,4,mama_es_esmo_guia-para-pacientes_v1,p036_c00,36,es,,0.015625,fr,60.0
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,hybrid,5,5,prostata_es_esmo_guia-para-pacientes_2022,p037_c00,37,es,,0.015384615384615385,fr,60.0
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,hybrid,6,6,prostata_es_seom_cancer-prostata_2025,p024_c00,24,es,,0.015151515151515152,fr,60.0
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,hybrid,7,7,mama_es_hureinasofia_protocolo-cancer-mama_2021,p017_c01,17,es,,0.014925373134328358,fr,60.0
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,hybrid,8,8,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p011_c04,11,en,,0.014705882352941176,fr,60.0
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,hybrid,9,9,mama_es_hureinasofia_protocolo-cancer-mama_2021,p008_c00,8,es,,0.014492753623188406,fr,60.0
Q018,¿Para qué sirve el test PAM50 (Prosigna)?,hybrid,10,10,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p022_c02,22,en,,0.014285714285714285,fr,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,semantic,1,1,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p017_c00,17,es,0.34300579685007315,,es,
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,semantic,2,2,mama_es_esmo_guia-para-pacientes_v1,p056_c02,56,es,0.34922136957772787,,es,
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,semantic,3,3,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p007_c02,7,en,0.38315580437051644,,es,
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,semantic,4,4,prostata_es_esmo_guia-para-pacientes_2022,p046_c01,46,es,0.4011068165632131,,es,
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,semantic,5,5,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p006_c02,6,en,0.40611563343154267,,es,
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,semantic,6,6,mama_es_seom_cancer-mama_2025,p019_c01,19,es,0.4141281421742373,,es,
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,semantic,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p098_c01,98,es,0.42636712946695865,,es,
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,semantic,8,8,prostata_es_seom_cancer-prostata_2025,p023_c01,23,es,0.4286950060336291,,es,
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,semantic,9,9,mama_es_esmo_guia-para-pacientes_v1,p025_c01,25,es,0.43046162815277633,,es,
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,semantic,10,10,mama_es_novartis_guia-pacientes-CM_2025,p090_c01,90,es,0.43195478415354416,,es,
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,hybrid,1,1,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p017_c00,17,es,,0.01639344262295082,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,hybrid,2,2,mama_es_esmo_guia-para-pacientes_v1,p056_c02,56,es,,0.016129032258064516,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,hybrid,3,3,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p007_c02,7,en,,0.015873015873015872,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,hybrid,4,4,prostata_es_esmo_guia-para-pacientes_2022,p046_c01,46,es,,0.015625,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,hybrid,5,5,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p006_c02,6,en,,0.015384615384615385,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,hybrid,6,6,mama_es_seom_cancer-mama_2025,p019_c01,19,es,,0.015151515151515152,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,hybrid,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p098_c01,98,es,,0.014925373134328358,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,hybrid,8,8,prostata_es_seom_cancer-prostata_2025,p023_c01,23,es,,0.014705882352941176,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,hybrid,9,9,mama_es_esmo_guia-para-pacientes_v1,p025_c01,25,es,,0.014492753623188406,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,hybrid,10,10,mama_es_novartis_guia-pacientes-CM_2025,p090_c01,90,es,,0.014285714285714285,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,language_aware_hybrid,1,1,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p017_c00,17,es,,0.01639344262295082,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,language_aware_hybrid,2,2,mama_es_esmo_guia-para-pacientes_v1,p056_c02,56,es,,0.016129032258064516,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,language_aware_hybrid,3,3,prostata_es_esmo_guia-para-pacientes_2022,p046_c01,46,es,,0.015873015873015872,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,language_aware_hybrid,4,4,mama_es_seom_cancer-mama_2025,p019_c01,19,es,,0.015625,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,language_aware_hybrid,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p098_c01,98,es,,0.015384615384615385,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,language_aware_hybrid,6,6,prostata_es_seom_cancer-prostata_2025,p023_c01,23,es,,0.015151515151515152,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,language_aware_hybrid,7,7,mama_es_esmo_guia-para-pacientes_v1,p025_c01,25,es,,0.014925373134328358,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,language_aware_hybrid,8,8,mama_es_novartis_guia-pacientes-CM_2025,p090_c01,90,es,,0.014705882352941176,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,language_aware_hybrid,9,9,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p011_c00,11,es,,0.014492753623188406,es,60.0
Q019, ¿Cuáles son los efectos secundarios del tamoxifeno?,language_aware_hybrid,10,10,general_es_gepac_guia-toxicidad-quimioterapia_v1,p046_c01,46,es,,0.014285714285714285,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,semantic,1,1,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p017_c00,17,es,0.32135633591879387,,es,
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,semantic,2,2,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p006_c02,6,en,0.3335677981376648,,es,
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,semantic,3,3,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p013_c02,13,es,0.3539307117462158,,es,
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,semantic,4,4,mama_es_seom_cancer-mama_2025,p019_c01,19,es,0.3604588889802153,,es,
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,semantic,5,5,mama_en_seom-geicam-solti_clinical-guidelines-early-stage-breast-cancer_2022,p009_c00,9,en,0.3621751070022583,,es,
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,semantic,6,6,mama_es_esmo_guia-para-pacientes_v1,p025_c01,25,es,0.3643975257873535,,es,
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,semantic,7,7,mama_es_hureinasofia_protocolo-cancer-mama_2021,p072_c00,72,es,0.3672999143600464,,es,
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,semantic,8,8,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p007_c00,7,en,0.372050404548645,,es,
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,semantic,9,9,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p007_c02,7,en,0.37570321559906006,,es,
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,semantic,10,10,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p011_c00,11,es,0.3769286870956421,,es,
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,hybrid,1,1,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p017_c00,17,es,,0.01639344262295082,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,hybrid,2,2,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p006_c02,6,en,,0.016129032258064516,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,hybrid,3,3,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p013_c02,13,es,,0.015873015873015872,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,hybrid,4,4,mama_es_seom_cancer-mama_2025,p019_c01,19,es,,0.015625,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,hybrid,5,5,mama_en_seom-geicam-solti_clinical-guidelines-early-stage-breast-cancer_2022,p009_c00,9,en,,0.015384615384615385,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,hybrid,6,6,mama_es_esmo_guia-para-pacientes_v1,p025_c01,25,es,,0.015151515151515152,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,hybrid,7,7,mama_es_hureinasofia_protocolo-cancer-mama_2021,p072_c00,72,es,,0.014925373134328358,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,hybrid,8,8,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p007_c00,7,en,,0.014705882352941176,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,hybrid,9,9,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p007_c02,7,en,,0.014492753623188406,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,hybrid,10,10,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p011_c00,11,es,,0.014285714285714285,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,language_aware_hybrid,1,1,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p017_c00,17,es,,0.03278688524590164,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,language_aware_hybrid,2,2,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p013_c02,13,es,,0.016129032258064516,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,language_aware_hybrid,3,3,mama_es_seom_cancer-mama_2025,p019_c01,19,es,,0.015873015873015872,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,language_aware_hybrid,4,4,mama_es_esmo_guia-para-pacientes_v1,p025_c01,25,es,,0.015625,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,language_aware_hybrid,5,5,mama_es_hureinasofia_protocolo-cancer-mama_2021,p072_c00,72,es,,0.015384615384615385,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,language_aware_hybrid,6,6,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p011_c00,11,es,,0.015151515151515152,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,language_aware_hybrid,7,7,general_es_gepac_guia-toxicidad-quimioterapia_v1,p015_c00,15,es,,0.014925373134328358,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,language_aware_hybrid,8,8,mama_es_esmo_guia-para-pacientes_v1,p027_c00,27,es,,0.014705882352941176,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,language_aware_hybrid,9,9,mama_es_esmo_guia-para-pacientes_v1,p059_c01,59,es,,0.014492753623188406,es,60.0
Q020,¿Qué recomendaciones específicas hay para pacientes tratadas con tamoxifeno?,language_aware_hybrid,10,10,general_es_gepac_guia-toxicidad-quimioterapia_v1,p007_c02,7,es,,0.014285714285714285,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,semantic,1,1,prostata_es_seor_guia-para-pacientes_v1,p013_c00,13,es,0.3418786525726272,,es,
Q021,¿Qué síntomas causa la falta de estrógenos?,semantic,2,2,prostata_es_gepac_guia-cancer-de-prostata_2020,p024_c00,24,es,0.3585591316223099,,es,
Q021,¿Qué síntomas causa la falta de estrógenos?,semantic,3,3,mama_es_novartis_guia-pacientes-CM_2025,p087_c01,87,es,0.37011820077895674,,es,
Q021,¿Qué síntomas causa la falta de estrógenos?,semantic,4,4,mama_es_novartis_guia-pacientes-CM_2025,p090_c01,90,es,0.3872675068815038,,es,
Q021,¿Qué síntomas causa la falta de estrógenos?,semantic,5,5,prostata_es_esmo_guia-para-pacientes_2022,p046_c01,46,es,0.3904505139320772,,es,
Q021,¿Qué síntomas causa la falta de estrógenos?,semantic,6,6,mama_es_novartis_guia-pacientes-CM_2025,p090_c00,90,es,0.3936377583038072,,es,
Q021,¿Qué síntomas causa la falta de estrógenos?,semantic,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p096_c01,96,es,0.399035590915809,,es,
Q021,¿Qué síntomas causa la falta de estrógenos?,semantic,8,8,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p010_c00,10,es,0.4039522764711204,,es,
Q021,¿Qué síntomas causa la falta de estrógenos?,semantic,9,9,prostata_es_esmo_guia-para-pacientes_2022,p011_c00,11,es,0.40779536962508733,,es,
Q021,¿Qué síntomas causa la falta de estrógenos?,semantic,10,10,mama_es_novartis_guia-pacientes-CM_2025,p094_c00,94,es,0.41299719655547185,,es,
Q021,¿Qué síntomas causa la falta de estrógenos?,hybrid,1,1,prostata_es_seor_guia-para-pacientes_v1,p013_c00,13,es,,0.01639344262295082,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,hybrid,2,2,prostata_es_gepac_guia-cancer-de-prostata_2020,p024_c00,24,es,,0.016129032258064516,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,hybrid,3,3,mama_es_novartis_guia-pacientes-CM_2025,p087_c01,87,es,,0.015873015873015872,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,hybrid,4,4,mama_es_novartis_guia-pacientes-CM_2025,p090_c01,90,es,,0.015625,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,hybrid,5,5,prostata_es_esmo_guia-para-pacientes_2022,p046_c01,46,es,,0.015384615384615385,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,hybrid,6,6,mama_es_novartis_guia-pacientes-CM_2025,p090_c00,90,es,,0.015151515151515152,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,hybrid,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p096_c01,96,es,,0.014925373134328358,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,hybrid,8,8,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p010_c00,10,es,,0.014705882352941176,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,hybrid,9,9,prostata_es_esmo_guia-para-pacientes_2022,p011_c00,11,es,,0.014492753623188406,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,hybrid,10,10,mama_es_novartis_guia-pacientes-CM_2025,p094_c00,94,es,,0.014285714285714285,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,language_aware_hybrid,1,1,prostata_es_seor_guia-para-pacientes_v1,p013_c00,13,es,,0.01639344262295082,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,language_aware_hybrid,2,2,prostata_es_gepac_guia-cancer-de-prostata_2020,p024_c00,24,es,,0.016129032258064516,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,language_aware_hybrid,3,3,mama_es_novartis_guia-pacientes-CM_2025,p087_c01,87,es,,0.015873015873015872,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,language_aware_hybrid,4,4,mama_es_novartis_guia-pacientes-CM_2025,p090_c01,90,es,,0.015625,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,language_aware_hybrid,5,5,prostata_es_esmo_guia-para-pacientes_2022,p046_c01,46,es,,0.015384615384615385,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,language_aware_hybrid,6,6,mama_es_novartis_guia-pacientes-CM_2025,p090_c00,90,es,,0.015151515151515152,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,language_aware_hybrid,7,7,prostata_es_gepac_guia-cancer-de-prostata_2020,p096_c01,96,es,,0.014925373134328358,es,60.0
