question_id,candidate_id,evidence_id,doc_id,chunk_id,page_num,source,lang,content,normalized_text_sha256,retrieved_by,best_rank_semantic,best_rank_lexical,best_rank_hybrid,best_rank_language_aware,found_manually,document_only,ingestion_gap,original_gold_candidate
Q001,Q001-P00046,Q001-E0011,mama_es_esmo_guia-para-pacientes_v1,p044_c00,44,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"MEDICAMENTO DE
QUIMIOTERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Doxorrubicina
no liposomal
(Doxorrubicina RCP,
2016)
•	 Alopecia
•	 Anemia
•	 Anorexia
•	 Astenia
•	 Aumento de las
infecciones
•	 Aumento de peso
•	 Daño tisular relacionado
con la extravasación
•	 Diarrea
•	 Efectos cardíacos
•	 Enzimas hepáticas
anormales
•	 Escalofríos
•	 Estomatitis
•	 Fiebre
•	 Leucopenia
•	 Mucositis
•	 Náuseas
•	 Neutropenia
•	 Síndrome mano-pie
•	 Trombocitopenia
•	 Vómitos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar
la aparición de anemia, leucopenia, neutropenia o
trombocitopenia. Su médico podrá ajustar su tratamiento de
acuerdo con los resultados de las pruebas y le asesorará sobre
cómo prevenir las infecciones. Informe a su médico si experimenta
fiebre, ya que puede ser un signo de infección.
•	 Su función cardíaca se monitoreará antes y durante el tratamiento
con doxorrubicina no liposomal para minimizar el riesgo de que
se produzcan trastornos de la función cardíaca.
•	 Para prevenir y tratar el síndrome mano-pie puede intentar
mantener las manos y los pies frescos exponiéndolos al agua
fría (poniéndolos en remojo, bañándose o nadando), evitando
el exceso de calor y el agua caliente y manteniéndolos sin
restricciones (sin calcetines, guantes ni zapatos que se ajusten
apretándolos). Su esquema de tratamiento puede necesitar
ajustes si experimenta un síndrome mano-pie de carácter
grave, pero en la mayoría de los casos los síntomas serán leves y
podrán tratarse con cre",f1322682d4189fbf527db280dd623cac243dffe602a41f712046a68b678f497b,lexical_spanish,,18,,,false,false,false,false
Q001,Q001-P00047,Q001-E0012,mama_es_esmo_guia-para-pacientes_v1,p044_c01,44,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"retándolos). Su esquema de tratamiento puede necesitar
ajustes si experimenta un síndrome mano-pie de carácter
grave, pero en la mayoría de los casos los síntomas serán leves y
podrán tratarse con cremas y ungüentos y remitirán una vez haya
terminado el tratamiento.
•	 Los efectos en el sistema gastrointestinal (náuseas, vómitos
y diarrea) y la estomatitis pueden provocar la pérdida del apetito
(anorexia) o sensación de debilidad (astenia). Su médico podrá
ayudarle a prevenir o controlar estos efectos secundarios.
•	 Para prevenir y tratar la estomatitis/mucositis, puede mantener
una buena higiene bucal usando un enjuague bucal con esteroides
y una pasta dental suave. La pasta dental con esteroides se
puede utilizar para tratar las úlceras en desarrollo. En el caso de
estomatitis más grave (de grado 2 o superior), su médico podrá
sugerir que se reduzca la dosis del tratamiento o que se retrase la
terapia hasta que la estomatitis se resuelva, pero en la mayoría
de los casos los síntomas serán leves y remitirán una vez haya
terminado el tratamiento.
•	 La alopecia puede causar angustia a muchas/os pacientes,
su médico le proporcionará información sobre cómo lidiar con
este efecto secundario. Algunos hospitales pueden proporcionar
gorros fríos para reducir la pérdida de cabello.
•	 Informe a su médico si experimenta alguna quemadura o cambios
en la piel en el sitio de la inyección, para que pueda decidir cómo
manejarlos. Las extravasaciones pueden causar necrosis y es
posible que necesite tratamiento para el daño tisular (Perez Fidalgo
et al. 2012).
Continúa en la página sigui",1f61830ef0540dbee1b60060eee43db8a06d5aa03da86ffff14bddbb2f241507,lexical_spanish,,19,,,false,false,false,false
Q001,Q001-P00048,Q001-E0013,mama_es_esmo_guia-para-pacientes_v1,p045_c00,45,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"MEDICAMENTO DE
QUIMIOTERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Epirrubicina
(Clorhidrato de
epirrubicina RCP, 2017)
•	 Alopecia
•	 Anemia
•	 Anorexia
•	 Astenia
•	 Aumento de las
infecciones
•	 Aumento de peso
•	 Daño tisular relacionado
con la extravasación
•	 Diarrea
•	 Efectos cardíacos
•	 Enzimas hepáticas
anormales
•	 Escalofríos
•	 Estomatitis
•	 Fiebre
•	 Leucopenia
•	 Mucositis
•	 Náuseas
•	 Neutropenia
•	 Síndrome mano-pie
•	 Trombocitopenia
•	 Vómitos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar
la aparición de anemia, leucopenia, neutropenia o
trombocitopenia. Su médico podrá ajustar su tratamiento
de acuerdo con los resultados de las pruebas y le asesorará
sobre cómo prevenir las infecciones. Informe a su médico si
experimenta fiebre, ya que puede ser un signo de infección.
•	 Su función cardíaca se monitoreará antes y durante el
tratamiento con epirrubicina para minimizar el riesgo de
que se produzcan trastornos de la función cardíaca.
•	 Para prevenir y tratar el síndrome mano-pie puede intentar
mantener las manos y los pies frescos exponiéndolos al agua
fría (poniéndolos en remojo, bañándose o nadando), evitando
el exceso de calor y el agua caliente y manteniéndolos sin
restricciones (sin calcetines, guantes ni zapatos que se ajusten
apretándolos). Su esquema de tratamiento puede necesitar
ajustes si experimenta un síndrome mano-pie de carácter
grave, pero en la mayoría de los casos los síntomas serán leves
y podrán tratarse con cremas y ungüento",e690a141ea3cfac092488295749e3c37288e986ed3277c5f869d2c146dae9a9e,lexical_spanish,,20,,,false,false,false,false
Q001,Q001-P00049,Q001-E0014,mama_es_esmo_guia-para-pacientes_v1,p045_c01,45,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"u esquema de tratamiento puede necesitar
ajustes si experimenta un síndrome mano-pie de carácter
grave, pero en la mayoría de los casos los síntomas serán leves
y podrán tratarse con cremas y ungüentos y remitirán una vez
haya terminado el tratamiento.
•	 Los efectos en el sistema gastrointestinal (náuseas,
vómitos y diarrea) y la estomatitis pueden provocar la
pérdida del apetito (anorexia) o sensación de debilidad
(astenia). Su médico podrá ayudarle a prevenir o controlar
estos efectos secundarios.
•	 Para prevenir y tratar la estomatitis/mucositis, puede
mantener una buena higiene bucal usando un enjuague bucal
con esteroides y una pasta dental suave. La pasta dental con
esteroides se puede utilizar para tratar las úlceras en desarrollo.
En el caso de estomatitis más grave (de grado 2 o superior), su
médico podrá sugerir que se reduzca la dosis del tratamiento o
que se retrase la terapia hasta que la estomatitis se resuelva,
pero en la mayoría de los casos los síntomas serán leves y
remitirán una vez haya terminado el tratamiento.
•	 La alopecia puede causar angustia a muchas/os pacientes, su
médico le proporcionará información sobre cómo lidiar con este
efecto secundario. Algunos hospitales pueden proporcionar
gorros fríos para reducir la pérdida de cabello.
•	 Informe a su médico si experimenta alguna quemadura o
cambios en la piel en el sitio de la inyección, para que pueda
decidir cómo manejarlos. Las extravasaciones pueden causar
necrosis y es posible que necesite tratamiento para el daño
tisular (Perez Fidalgo et al. 2012).
Continúa en la página siguiente",2f2b71c9c660c8300de4ba88307195b4667115a6b12029c4bbc00a5cef1eb31f,lexical_spanish,,21,,,false,false,false,false
Q001,Q001-P00050,Q001-E0015,mama_es_esmo_guia-para-pacientes_v1,p050_c00,50,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Terapias endocrinas
Los efectos secundarios comunes en pacientes tratados/as con terapias endocrinas a menudo se relacionan
con la reducción de la acción del estrógeno (por ejemplo, sofocos o aumento de la sudoración). Muchos de
los efectos secundarios de las terapias endocrinas se pueden prevenir o controlar eficazmente. Coméntele
lo antes posible a su médico o enfermero si experimenta cualquier efecto secundario derivado de una terapia
endocrina. La supresión de la función ovárica puede causar síntomas menopáusicos como sofocos,
aumento de la sudoración, sequedad vaginal y pérdida del deseo sexual. Su médico o enfermero especialista
podrán ayudarle a controlar estos síntomas.
TERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Anastrozol
(Arimidex RCP, 2014)
•	 Artralgia/ rigidez
articular
•	 Astenia
•	 Aumento de la sudoración
•	 Dolor de cabeza
•	 Hipercolesterolemia
•	 Náuseas
•	 Osteoporosis
•	 Sarpullido
•	 Sofocos
•	 Si está en riesgo de padecer osteoporosis, lo cual es
más común en edades avanzadas, se le hará una prueba
de densidad mineral ósea al comienzo del tratamiento y a
intervalos regulares a partir de ese momento. Se le aconsejará
que ingiera una cantidad adecuada de calcio y vitamina D3
y puede que se le administre un tratamiento para detener la
pérdida ulterior de minerales óseos.
•	 La hipercolesterolemia de grado 2 y 3 se puede tratar con
medicamentos denominados estatinas y fibratos. Asimismo,
puede que sea necesario que su médico pause su tratamiento
del cáncer o reduzca la dosis del mismo.
•	 Informe a su médico si ex",d46b7733b50c7eba861443956128963dd6d2ee38493f3edd1698ec61993ac5b9,lexical_spanish,,22,,,false,false,false,false
Q001,Q001-P00033,Q001-E0016,mama_es_esmo_guia-para-pacientes_v1,p051_c00,51,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"TERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Fulvestrant
(Faslodex RCP, 2017)
•	 Astenia
•	 Aumento de la sudoración
•	 Aumento de las enzimas
hepáticas
•	 Dolor articular y
musculoesquelético
•	 Náuseas
•	 Reacciones de
hipersensibilidad
•	 Reacciones en el sitio de
la inyección
•	 Sarpullido
•	 Sofocos
•	 Informe a su médico si experimenta alguna reacción cutánea,
hipersensibilidad o dolor articular o musculoesquelético, él le
ayudará a controlar estos efectos secundarios.
•	 Su médico podrá ayudarle a controlar los sofocos, el aumento
de la sudoración y las náuseas.
Análogos de la
hormona liberadora
de gonadotropina
(por ejemplo,
goserelina) (Zoladex
RCP, 2017)
•	 Acné
•	 Agrandamiento de los
senos
•	 Aumento de la sudoración
•	 Disminución del deseo
sexual
•	 Reacciones en el sitio de
la inyección
•	 Sequedad vaginal
•	 Sofocos
•	 Informe a su médico si experimenta alguna reacción cutánea, él
le ayudará a controlar este efecto secundario.
•	 Su médico podrá ayudarle a controlar los sofocos, la sequedad
vaginal y el aumento de la sudoración.
Letrozol
(Femara RCP, 2015)
•	 Artralgia/ rigidez
articular
•	 Astenia
•	 Aumento de la sudoración
•	 Dolor de cabeza
•	 Hipercolesterolemia
•	 Náuseas
•	 Osteoporosis
•	 Sarpullido
•	 Sofocos
•	 Si está en riesgo de padecer osteoporosis, lo cual es más
común en edades avanzadas, se le hará una prueba de densidad
mineral ósea al comienzo del tratamiento y a intervalos regulares a
partir de ese momento. Se le aconsejará que ingiera una cantidad
adecuada de calcio y vitamina D3 y puede que se le",a2fdf0aa6f1de3c0e5628bfcfe6964987d076094caba77dc1ec0dbc77b250940,lexical_spanish,,5,,,false,false,false,false
Q001,Q001-P00034,Q001-E0017,mama_es_esmo_guia-para-pacientes_v1,p055_c00,55,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"TERAPIA*
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
T-DM1
(Kadcyla RCP, 2013)
•	 Anemia
•	 Artralgia
•	 Astenia
•	 Aumento de las enzimas
hepáticas
•	 Boca seca
•	 Diarrea
•	 Disnea
•	 Dolor abdominal
•	 Dolor de cabeza
•	 Dolor musculoesquelético
•	 Escalofríos
•	 Estomatitis
•	 Estreñimiento
•	 Fatiga
•	 Fiebre
•	 Infección del tracto
urinario
•	 Insomnio
•	 Mialgia
•	 Náuseas
•	 Neuropatía periférica
•	 Potasio bajo
•	 Sangrado
•	 Sangrado nasal
•	 Sarpullido
•	 Trombocitopenia
•	 Vómitos
•	 Los efectos en el sistema gastrointestinal (náuseas, vómitos,
diarrea, estreñimiento y estomatitis) pueden provocar
sensaciones de debilidad (astenia). Su médico podrá ayudarle
a prevenir o controlar estos efectos secundarios.
•	 Informe a su médico si experimenta problemas respiratorios.
Los problemas de disnea pueden tratarse con medicamentos
denominados opioides o benzodiacepinas, y en algunos casos
utilizando esteroides (Kloke y Cherny 2015).
•	 Para prevenir y tratar la estomatitis, puede mantener una
buena higiene oral usando un enjuague bucal con esteroides
y una pasta dental suave. La pasta dental con esteroides se
puede utilizar para tratar las úlceras en desarrollo. En el caso
de estomatitis más grave (de grado 2 o superior), su médico
podrá sugerir que se reduzca la dosis del tratamiento o que se
retrase la terapia hasta que la estomatitis se resuelva, pero
en la mayoría de los casos los síntomas serán leves y remitirán
una vez haya terminado el tratamiento.
•	 Informe de cualquier signo de neuropatía periférica a su
médico, él le ayudará",fbe99a679620b30c70fadacbe1a2c151053adb44ba8f8b31caa310d5539faa73,lexical_spanish,,6,,,false,false,false,false
Q001,Q001-P00035,Q001-E0018,mama_es_esmo_guia-para-pacientes_v1,p059_c00,59,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"TERAPIA*
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Ribociclib
(Kisqali RCP, 2017)
•	 Alopecia
•	 Anemia
•	 Anorexia
•	 Astenia
•	 Diarrea
•	 Disnea
•	 Dolor abdominal
•	 Dolor de cabeza
•	 Dolor de espalda
•	 Edema
•	 Efectos cardíacos
•	 Estomatitis
•	 Estreñimiento
•	 Fatiga
•	 Fiebre
•	 Función hepática
anormal
•	 Insomnio
•	 Linfopenia
•	 Náuseas
•	 Neutropenia
•	 Prurito
•	 Sarpullido
•	 Vómitos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar la
aparición de anemia, neutropenia o linfopenia. Su médico
podrá ajustar su tratamiento de acuerdo con los resultados de
las pruebas y le asesorará sobre cómo prevenir las infecciones.
Informe a su médico si experimenta fiebre, ya que puede ser un
signo de infección.
•	 Su función cardíaca se evaluará antes de que comience el
tratamiento.
•	 Los efectos en el sistema gastrointestinal (estomatitis,
dolor abdominal, diarrea, estreñimiento, náuseas y vómitos)
pueden provocar la pérdida del apetito (anorexia) o sensación
de debilidad (astenia). Su médico le ayudará a prevenir o
controlar estos efectos secundarios.
•	 Para prevenir y tratar la estomatitis, puede mantener una
buena higiene oral usando un enjuague bucal con esteroides
y una pasta dental suave. La pasta dental con esteroides se
puede utilizar para tratar las úlceras en desarrollo. En el caso de
estomatitis más grave (de grado 2 o superior), su médico podrá
sugerir que se reduzca la dosis del tratamiento o que se retrase la
terapia hasta que la estomatitis se resuelva,",d96e61f40a7095d3e1d43e4cf27b039fcf1fd4fc4319a9755e15aabe16d814b3,lexical_spanish,,7,,,false,false,false,false
Q001,Q001-P00026;Q001-P00051,Q001-E0019,mama_es_esmo_guia-para-pacientes_v1,p068_c01,68,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"tito
ANTICONCEPTIVO
Intervención para prevenir el embarazo, por ejemplo,
píldoras anticonceptivas
ANTRACICLINA
Tipo de quimioterapia que incluye epirrubicina y
doxorrubicina
ARTRALGIA
Dolor en las articulaciones
ASTENIA
Sensación anormal de debilidad o falta de energía
BEVACIZUMAB
Medicamento de terapia dirigida que se usa para tratar
algunos tipos de cáncer, incluido el cáncer de mama
avanzado. Es un anticuerpo monoclonal que se dirige
al VEGF (factor de crecimiento endotelial vascular) y
evita que las células cancerosas desarrollen su propio
suministro de sangre, contribuyendo así a frenar el
crecimiento del tumor
BIOMARCADORES
Moléculas biológicas que se encuentran en los tejidos,
la sangre u otros fluidos corporales que son un signo
de una afección o enfermedad, o que describen el
comportamiento de la enfermedad
BIOPSIA
Procedimiento médico en el que se toma una pequeña
muestra de células o tejidos para examinarlos bajo un
microscopio
BISFOSFONATOS
Medicamentos que ayudan a prevenir o desacelerar la
osteoporosis y previenen la fractura de huesos y otros
problemas óseos causados por metástasis óseas;
también se usan en el tratamiento adyuvante
BRCA1
Gen que cuando ha mutado (no funciona correctamente),
se asocia con un riesgo muy alto de cáncer de mama y
de ovario
BRCA2
Gen que cuando ha mutado (no funciona correctamente),
se asocia con un riesgo muy alto de cáncer de mama y
de ovario
BRONCOESPASMO
Estiramiento de los músculos que recubren las vías
respiratorias en los pulmones
CÁNCER DE MAMA INVASIVO
Cáncer que se ha diseminado fuera de los conductos
o lóbulos
CÁNCER DE",35c9ae9b10f308a09fe2c42ab18955271b6c1ede6e679f57f563b61c6fb386f2,lexical_claim_snapshot;lexical_spanish,,6,,,false,false,false,false
Q001,Q001-P00060,Q001-E0020,mama_es_hureinasofia_protocolo-cancer-mama_2021,p034_c00,,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,"2.1. BIOPSIA CON AGUJA GRUESA/BIOPSIA INCISIONAL.

La biopsia con aguja gruesa percutánea (BAG) es un procedimiento diagnóstico que
consiste en la obtención transcutánea de tejido mamario con agujas de grosor
variable en forma de cilindros, que son procesados con técnica histológica
convencional. La obtención de varios cilindros de tejido evita la cirugía abierta para
el diagnóstico de patología benigna y permite el diagnóstico de malignidad en un
elevado porcentaje de casos, lo que hace posible una adecuada programación del
tratamiento. Proporciona, además material suficiente para la realización de técnicas
IHQ para determinar factores pronósticos y predictivos tumorales.
La biopsia con aguja asistida por vacío (BAV), permite la obtención de mayor
cantidad de tejido y está indicada especialmente en la valoración de
microcalcificaciones.

Los cilindros obtenidos son examinados macroscópicamente, incluidos en su
totalidad y fijados de forma rutinaria al menos durante 6 horas. En caso de
microcalcificaciones sería recomendable contar con radiografía de los cilindros.
Incluimos como máximo 2-3 cilindros por casete y los seriamos.
Realizamos, en caso de carcinoma, receptores de estrógenos y progesterona, Ki67 y
citoqueratina 19, y estudio de sobreexpresión/amplificación de c-Erb-2/neu,
imprescindibles en caso de tratamiento neoadyuvante.
En ciertos casos dudosos puede ser de ayuda la aplicación de marcadores
inmunohistoquímicos
con
fines
diagnósticos
(citoqueratinas,
marcadores
mioepiteliales, E-cadherina...)
En el momento del estudio histológico debe contarse con la informació",d5db2595178aec79e425db9597e0bd35aa5efeb9e485098f5bf62afa32585614,semantic_search_persisted,4,,,,false,false,false,false
Q001,Q001-P00002;Q001-P00027,Q001-E0021,mama_es_novartis_guia-pacientes-CM_2025,p025_c01,25,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"rehidratada después de estos procesos.
4.	 Dolores musculares: algunos tratamientos pueden conllevar alteraciones musculares, dolores y sobrecarga.
En este sentido, es muy importante que estires bien la
musculatura implicada. Realiza ejercicios más suaves y
de menos impacto en los momentos de molestia y más
agudos.
5.	 Fatiga: en este caso, algunos tratamientos aumentan la
sensación de fatiga, por muchos motivos, tanto por los
cambios en la producción de energía como por la necesidad del cuerpo de recuperarse. El ejercicio es una
de las herramientas más útiles para recuperar al cuerpo
de esta fatiga, así que si estas cansada, el ejercicio te
ayudará a recomponerte.
6.	 Neutropenia: algunos tratamientos pueden producir
una bajada de las defensas o neutropenia. Esto puede
derivar en que sientas más cansancio al hacer ejercicio.
Sin embargo, se ha visto que el realizar ejercicio físico
de manera habitual puede ayudar a que esta bajada
de defensas sea menor si se realiza de forma constante durante, al menos 8 semanas, aunque no tiene por
qué ser así en todos los casos. Lo importante es que
sepas que si tienes neutropenia se recomienda realizar
ejercicio físico en espacios abiertos o bien ventilados y
que, si te encuentras más cansada, deberías adaptar la
intensidad del ejercicio ese día.
Cada vez aparecen nuevos tratamientos que nos hacen ver cómo adaptar los tratamientos a los efectos secundarios que van surgiendo. Por ello,
el ejercicio también debe adaptarse y seguir valorándose cómo puede
mejorar y ayudar a cada paciente en cada momento. Y, por supuesto, si
tienes alguna o",1533ff9813e486bfb784cf23d84a72e126523ef279643818dcc076222c937007,document_claim_search;lexical_claim_snapshot,,7,,,true,false,false,false
Q001,Q001-P00052,Q001-E0022,mama_es_novartis_guia-pacientes-CM_2025,p041_c01,41,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,".......................................108
2.7 Alteración del olfato.......................................................................................110
2.8 Acidez de estómago...................................................................................... 112
2.9 Irritación de boca, aftas y/o heridas en comisuras............................. 114
2.10 Diarrea................................................................................................................ 116
2.11 Estreñimiento.................................................................................................... 118
2.12 Defensas bajas................................................................................................. 121
2.13 Astenia............................................................................................................... 124
3. ¿Cómo comer para reducir el riesgo de padecer cáncer?.................126
3.1 Patrón dietético................................................................................................ 126
3.2 Peso saludable..................................................................................................127
3.3 Aporte energético.......................................................................................... 128
3.4 Vegetales........................................................................................................... 128
3.5 Cereales refinados.......................................................................................... 129
3.6 Carne roja y procesados cárnicos...........................",a3869502bb15ec96aca1fa24d528f097da6afbf2a00f7f495d4069322a53e6f9,lexical_spanish,,24,,,false,false,false,false
Q001,Q001-P00001;Q001-P00022;Q001-P00036,Q001-E0023,mama_es_novartis_guia-pacientes-CM_2025,p063_c00,63,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Nutrición 125
2.13 Astenia
Es un estado de cansancio, debilidad y agotamiento general, físico y
psíquico, que se caracteriza por la falta de energía vital necesaria para
la realización de las actividades diarias más habituales. Es uno de los
síntomas más frecuentes cuando las pacientes están en tratamiento de
quimio o radioterapia. Hay evidencias de que el deterioro de la calidad
de vida secundaria a la anemia induce astenia, en general, por la enfermedad y los tratamientos.
Consume alimentos de poco volumen, pero de gran
valor nutritivo.
Come poco y a menudo.
Realiza un desayuno importante, ya que por la mañana es cuando más fuerzas se tiene para comer.
Haz descansos durante el día, no esperes a cansarte
para descansar.
Ante episodios de angustia o ansiedad evita los atracones de comida que conducen o facilitan el sobrepeso.
Podemos tratar precozmente la malnutrición y la
carencia de nutrientes con la dieta adecuada y con
alto contenido en hierro y vitamina B12, y todas las
medidas anteriormente citadas.
Consulta con tu médico si tienes fatiga persistente. Puede que tengas
anemia y tu especialista decida un tratamiento farmacológico.",4ea90edc6f35a370bd39f5b8b7cf3886a67c3478ca1525830bc5717878ffffe1,document_claim_search;lexical_claim_snapshot;lexical_spanish,,2,,,true,false,false,false
Q001,Q001-P00037,Q001-E0024,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p014_c00,14,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"E) NEUROTOXICIDAD
• Es un efecto secundario asociado a la administración de los taxanos. La neurotoxicidad sensitiva en forma
de parestesias y dolor en manos y pies produce un gran disconfort.
ACTITUD
• Lo más importante es detectar pronto el problema que acostumbra a aparecer durante el tratamiento y
se recomienda suspender o reducir dosis del fármaco causante.
• No se dispone de un tratamiento preventivo. La duloxetina ha mostrado obtener una mejora de la
sintomatología derivada de la neuropatía sensitiva. La pregabalina y gabapentina usadas a menudo
durante y después del tratamiento pueden mejorar los síntomas, especialmente el dolor.
• En caso de dudas es necesario realizar un EMG para llegar a un diagnóstico de certeza.
F) TOXICIDAD OCULAR
• Aunque poco frecuente, el tamoxifeno puede aumentar el riesgo de cataratas.
ACTITUD
• Revisión por el oftalmólogo si se presentan síntomas de visión borrosa.
• Remitir a oncólogo para considerar cambio de tratamiento o su mantenimiento.
G) ASTENIA
• Es un síntoma muy prevalente en cáncer de mama que a menudo se mantiene tras finalizar los
tratamientos27.
• Se recomienda cuantificar el grado de astenia mediante una escala visual numérica y realizar un
seguimiento.
ACTITUD
• Descartar una causa orgánica.
• Apoyo psico-emocional.
• Actividad física.
Problemas de salud derivados de los tratamientos realizados",4d5865eddf235f4a6fbe93114e5440d8d93875e972c36e71d09e99e63fcaa4f1,lexical_spanish,,9,,,false,false,false,false
