question_id,evidence_id,chunk_id,doc_id,page_num,source,lang,evidence_text,relevance_grade,covered_claim_ids,confidence,evidence_origin,retrieved_by,content_sha256,status,notes
Q020,Q020-E0055,p052_c00,mama_es_esmo_guia-para-pacientes_v1,52,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta alguna reacción cutánea o retención de líquidos/hinchazón, él le ayudará a controlar estos efectos secundarios.",3,Q020-C11;Q020-C12;Q020-C13;Q020-C14,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,2b30bb8a95aae005daa7ffc5c4e03b1409c7052ae08f153bb5db88af0ab57577,provisional_machine_judgment,
Q020,Q020-E0056,p052_c01,mama_es_esmo_guia-para-pacientes_v1,52,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"si experimenta sangrado o secreción vaginal y trastornos visuales. Su médico puede ayudarle a controlar los sofocos, el aumento de la sudoración y las náuseas.",3,Q020-C14;Q020-C13,high,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot,2e55c1d85e3a79bedf901f2ed80abe3a6f4b6b8483cfec03a53b6817534df03c,provisional_machine_judgment,
Q020,Q020-E0057,p053_c00,mama_es_esmo_guia-para-pacientes_v1,53,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Los efectos en el sistema gastrointestinal (náuseas, vómitos, diarrea, estomatitis) pueden provocar la pérdida del apetito (anorexia). Su médico podrá ayudarle a prevenir o controlar estos efectos secundarios. Para prevenir y tratar la estomatitis puede mantener una buena higiene oral usando un enjuague bucal con esteroides y una pasta dental suave.",2,Q020-C14,medium,database_chunk,lexical_claim_snapshot,77f71e6c39993eb72f97b4cc4e3d10cd491d7ca6e1b37278fd19c56df9f7be95,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q020,Q020-E0059,p054_c01,mama_es_esmo_guia-para-pacientes_v1,54,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Informe a su médico si experimenta insomnio, mialgia, artralgia, dolor, reacciones cutáneas, inflamación o retención de líquidos/hinchazón, él le ayudará a controlar estos efectos secundarios.",2,Q020-C11,medium,database_chunk,document_claim_search;lexical_claim_snapshot,c0ca85cc4cc7dfbee217f2326e7e2997b6e3b3df5b1132d78b28de0084fdad6a,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q020,Q020-E0060,p055_c00,mama_es_esmo_guia-para-pacientes_v1,55,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Los efectos en el sistema gastrointestinal (náuseas, vómitos, diarrea, estreñimiento y estomatitis) pueden provocar sensaciones de debilidad (astenia). Su médico podrá ayudarle a prevenir o controlar estos efectos secundarios.",2,Q020-C14,medium,database_chunk,document_claim_search,4a9eade2878a75a41f09602decb965e8464eb799c52322daafb9c859e15682d4,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q020,Q020-E0065,p072_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,72,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es, Tamoxifeno: Si riesgo alto o antecedentes personales de ETV pautar I.A o realizar estudio de trombofilia previo al inicio de tratamiento; revisar interacciones con el uso de antidepresivos; se recomienda revisión ginecológica anual.,3,Q020-C07;Q020-C08;Q020-C09;Q020-C06,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,47f4bdb783f22600651cae15489abd65c517b50eb0d73e3fd7ddf20513ec7d62,provisional_machine_judgment,
Q020,Q020-E0070,p085_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,85,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,Con Tamoxifeno se recomienda comenzar el tratamiento HT una semana después de finalizar el tratamiento RT.,3,Q020-C10,high,database_chunk,document_exact_claim;lexical_claim_snapshot,ed1acb00e2e7e0f97a7f293a81524bf6fb75d7b3771dc86fb525f79e8e1c8ac3,provisional_machine_judgment,
Q020,Q020-E0071,p088_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,88,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,Con Tamoxifeno se recomienda comenzar el tratamiento HT una semana después de finalizar el tratamiento RT.,3,Q020-C10,high,database_chunk,lexical_claim_snapshot,49d44ba67f6c38522ffd9637d063893f328354227784cc784d268ce5c9a2e640,provisional_machine_judgment,
Q020,Q020-E0082,p022_c00,mama_es_seom_cancer-mama_2025,22,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_cancer-mama_2025.pdf,es,"Si el tratamiento incluye el tamoxifeno, debe hacerse una revisión ginecológica anual (su uso se ha asociado con un aumento del riesgo de cáncer de útero).",3,Q020-C06;Q020-C09,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,8bafe91ad37e41099beabce8e346a8eba97e66adc8f09f3ea3d1e60fd54dea8c,provisional_machine_judgment,
Q020,Q020-E0094,p017_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,17,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Determinados fármacos compiten con los sistemas de metabolización del tamoxifeno que es el sistema CYP2D6 y pueden disminuir la eficacia del tamoxifeno (entre ellos debemos destacar los antidepresivos tricíclicos).,3,Q020-C01;Q020-C02;Q020-C03;Q020-C04,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot;lexical_spanish;semantic_search_persisted,b0412930cb358f04d81ea5a5dbc0818cb6fd1638ec93965397fbcab33b4c02f8,provisional_machine_judgment,
Q020,Q020-E0096,p024_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,24,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Riesgo de patología endometrial Las pacientes que reciben tamoxifeno se recomienda exploración ginecológica periódica anual.,3,Q020-C05;Q020-C09,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot,49de6d5281772ac4191ff0779c51a5f2ba1025aa6322ffe76ac43915e59e46a8,provisional_machine_judgment,
Q020,Q020-E0102,p044_c00,prostata_es_esmo_guia-para-pacientes_2022,44,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Informe a su médico si experimenta diarrea o retención de líquidos/ hinchazón (edema), le ayudará a controlar estos efectos secundarios",2,Q020-C14;Q020-C11,medium,database_chunk,document_claim_search;lexical_claim_snapshot,145273b332c34eb26f186b58aecc99ac9e2dad312a2a5c9daaca55646a76d2ce,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q020,Q020-E0103,p046_c00,prostata_es_esmo_guia-para-pacientes_2022,46,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Su médico puede ayudarle a sobrellevar los efectos hormonales como los sofocos, los síntomas mamarios y los problemas sexuales Goserelina (Zoladex RCP, 2017) Acne Aumento della sudorazione",3,Q020-C14,high,database_chunk,lexical_claim_snapshot,2c297cf7614531055f75de60629454ffb317881b13c307aa92629a1af92f607b,provisional_machine_judgment,
Q020,Q020-E0104,p046_c01,prostata_es_esmo_guia-para-pacientes_2022,46,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Su médico puede ayudarle a sobrellevar los efectos hormonales como los sofocos, la sudoración, la atrofia testicular y los problemas sexuales Triptorelina (Decapeptyl RCP, 2017) Astenia Aumento de la sudoración",2,Q020-C14,medium,database_chunk,document_claim_search,3434d8e4707a9bfbbc747d676508e21ea864587f4b2192de7ca6ec11f22bf871,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q020,Q020-E0105,p047_c01,prostata_es_esmo_guia-para-pacientes_2022,47,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Informe a su médico si experimenta alteraciones en las uñas, reacciones cutáneas o retención de líquidos/hinchazón (edema), le ayudará a controlar estos efectos secundarios",3,Q020-C11;Q020-C14,medium,database_chunk,document_claim_search;lexical_claim_snapshot,dab40a55e2a01da04aeeaf69d5a86819d23a0a53de048fef2af5f71bfc42f108,provisional_machine_judgment,
Q020,Q020-E0126,,mama_es_hureinasofia_protocolo-cancer-mama_2021,88,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,Con Tamoxifeno se recomienda comenzar el trata miento HT una semana después de finalizar el tratamiento RT.,3,Q020-C10,high,document_only,document_claim_search,4c0833ee795b3f3a49252ba16a1ac5b1b44d558a7e01f9bf4959b45f3b4112e7,provisional_machine_judgment,document_only_evidence
Q021,Q021-E0028,p020_c01,mama_es_novartis_guia-pacientes-CM_2025,20,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Se puede presentar con efectos similares a la menopausia Cuando los niveles de estrógenos están bajos, esto puede afectar a la recuperación muscular, por lo que tienes que dejar, al menos, un día de recuperación entre sesiones de media intensidad Deben respetarse 48 h mínimo de recuperación entre sesiones de intensidad alta y observar si la recuperación es buena y sin fatiga.",3,Q021-C04;Q021-C05;Q021-C06,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot,293d5d04c86f33f43a7eac29759d79a732c0c9b652a40348bfc3227a446c29b8,provisional_machine_judgment,
Q021,Q021-E0029,p020_c02,mama_es_novartis_guia-pacientes-CM_2025,20,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,e media intensidad Deben respetarse 48 h mínimo de recuperación entre sesiones de intensidad alta y observar si la recuperación es buena y sin fatiga.,3,Q021-C05;Q021-C06,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,61485ed9d023e86e22dce72150456d3c9c85ff79a92bd08592e3a90b4630db89,provisional_machine_judgment,
Q021,Q021-E0032,p026_c00,mama_es_novartis_guia-pacientes-CM_2025,26,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Alteraciones en el sueño: al disminuir los estrógenos y también debido a otros tratamientos, pueden verse alterados los patrones del sueño.",3,Q021-C03,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,92a5d157a9fcf615dbb356a310d00844b64d5084f229791119ad60fe270c6a73,provisional_machine_judgment,
Q021,Q021-E0036,p085_c01,mama_es_novartis_guia-pacientes-CM_2025,85,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Los niveles reducidos de estrógenos y andrógenos están asociados con alteraciones en la estructura del tejido genital, incluida la red nerviosa, pudiendo producir molestias o una disminución de las sensaciones a nivel genital disminuyendo la satisfacción sexual.",2,Q021-C07,medium,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,49a6fc3444eba6164bc765fd8b4d7069dd59d0435309db8b9afdccc6a28015ef,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q021,Q021-E0044,p098_c00,mama_es_novartis_guia-pacientes-CM_2025,98,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"3.2 Abordaje médico de los síntomas derivados de la deprivación estrogénica Los síntomas derivados de la falta de estrógenos hacen que la mujer presente síntomas de menopausia, de ellos los más frecuentes son: Los sofocos.",3,Q021-C01;Q021-C02,high,database_chunk,document_claim_search;document_exact_claim;document_question_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot,5b0a26f43f53364bad110b766165ed8e1c5b466cd123bdb594c2bc3113753c8e,provisional_machine_judgment,
Q021,Q021-E0045,p099_c00,mama_es_novartis_guia-pacientes-CM_2025,99,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad 197 Sexualidad 197 Tratamiento sintomático El objetivo del tratamiento sintomático es mejorar la calidad de vida y combatir síntomas tan molestos y a veces tan frecuentes como sofocos, insomnio, sudoración nocturna, estados depresivos o dolor en las relaciones sexuales por sequedad vaginal.",2,Q021-C02,medium,database_chunk,document_claim_search;document_question_search;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot,f9abf3e930f14b3f398c2e13d6ea2edbe5e7e90e0f88e52611468d0bf643d47e,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q022,Q022-E0029,p099_c00,mama_es_novartis_guia-pacientes-CM_2025,99,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Los antidepresivos del tipo inhibidores selectivos de la recaptación de serotonina (ISRS) se deben utilizar con precaución en mujeres con cáncer de mama que reciban tratamiento adyuvante con tamoxifeno, ya que algunos pueden reducir su metabolismo.",3,Q022-C01;Q022-C02,high,database_chunk,document_exact_claim;document_question_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot,f9abf3e930f14b3f398c2e13d6ea2edbe5e7e90e0f88e52611468d0bf643d47e,provisional_machine_judgment,
Q023,Q023-E0026,p092_c00,mama_es_novartis_guia-pacientes-CM_2025,92,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Sexualidad 183 2.3 Salud sexual y reproductiva en mujeres premenopaúsicas con cáncer de mama La quimioterapia induce insuficiencia ovárica en más del 80 % de las mujeres mayores de 40 años y en más del 20 % de las mujeres mayores de 30, además, por su parte, la terapia endocrina tiene como objetivo reducir los niveles de estrógenos del organismo, provocando síntomas muy severos relacionados con la menopausia.",3,Q023-C01;Q023-C03;Q023-C02,high,database_chunk,document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot,9878427befcf61ab4f712fdbce84fc7b1c3a99d5cdec4175ff73bf309dcc03a8,provisional_machine_judgment,
Q023,Q023-E0045,,mama_es_novartis_guia-pacientes-CM_2025,92,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Guía Pacientes con cáncer de mama 182 Sexualidad 183 Guía Pacientes con cáncer de mama182 2.3 Salud sexual y reproductiva en mujeres premeno- paúsicas con cáncer de mama La quimioterapia induce insuficiencia ovárica en más del 80 % de las mujeres mayores de 40 años y en más del 20 % de las mujeres mayores de 30, además, por su parte, la terapia endocrina tiene como objetivo reducir los niveles de estrógenos del organismo, provocando síntomas muy severos relacionados con la menopausia.",3,Q023-C01;Q023-C02,high,document_only,gold_document_verification,7387c9a57d80bfc1ef10847f891b1abe7d92fd5681a29fc829afff7dce67b8f8,provisional_machine_judgment,document_only_evidence
Q023,Q023-E0046,,mama_es_novartis_guia-pacientes-CM_2025,92,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Por tanto, es indispensa- ble informar y conversar sobre la criopreservación de ovocitos, espe- cialmente en las pacientes más jóvenes, antes de la quimioterapia o la ovariectomía profiláctica, por si después quieren tener hijos.",3,Q023-C02,high,document_only,document_claim_search,b7235ed5c1379b3a0699bf1f20ae627caa9845d251a55b5fa2415fb669a628db,provisional_machine_judgment,document_only_evidence
Q024,Q024-E0004,p086_c01,mama_es_novartis_guia-pacientes-CM_2025,86,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Dispareunia: dolor o molestia antes, durante o después de la unión sexual.",3,Q024-C01,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_spanish,9ef6945d707f7459640b1970e947a4ce8c818444afce4d9ecf832776e2d16800,provisional_machine_judgment,
Q025,Q025-E0023,p016_c00,mama_en_esmo_early-breast-cancer-guidelines_2023,16,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_ESMO_early-breast-cancer-guidelines_2023.pdf,en,Available data suggest that pregnancy is safe after breast cancer treatment.109 Psychosocial considerations Long-term survivorship issues need particular attention and involve all the implications of living after a breast cancer diagnosis.,3,Q025-C01,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,647f21be066e3352f4bd4f249404edcbf1e3c7f621a439503b471e09e041b372,provisional_machine_judgment,
Q025,Q025-E0025,p016_c02,mama_en_esmo_early-breast-cancer-guidelines_2023,16,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_ESMO_early-breast-cancer-guidelines_2023.pdf,en," Premenopausal women considering pregnancy should be informed that available evidence suggests that pregnancy seems to be safe after breast cancer treatment [III, A].",2,Q025-C01,medium,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot,9a3f740caa78835c454b297eeee80d0bdac276f9a0e74418ece1a4dc5ee4f692,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q025,Q025-E0043,p034_c00,mama_es_esmo_guia-para-pacientes_v1,34,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,Cáncer de mama y embarazo No existen contraindicaciones para quedar embarazada después de tener cáncer de mama.,3,Q025-C02;Q025-C04;Q025-C03;Q025-C05,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,31874eb7948ce693cc23534b55ceaabb086a3694b06e363a2226536d0d28c416,provisional_machine_judgment,
Q025,Q025-E0044,p034_c01,mama_es_esmo_guia-para-pacientes_v1,34,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,ndocrina debe suspenderse antes de tratar de quedar embarazada y debe reanudarse después del parto y la lactancia.,3,Q025-C05;Q025-C04,high,database_chunk,document_claim_search;document_exact_claim;document_question_search;existing_gold_db_chunk;lexical_claim_snapshot;lexical_question_snapshot;lexical_spanish,54b6dd698028c6e753fec7ba762863d552f71dd37f61170a81a5a8996dcd4aee,provisional_machine_judgment,
Q025,Q025-E0058,p093_c00,mama_es_novartis_guia-pacientes-CM_2025,93,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"La mayoría de las guías recomiendan posponer el embarazo durante al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido.",3,Q025-C07;Q025-C06,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot;lexical_spanish,af5817f3ad9a5c6be2df4e823f15a53c5667a3db53f6dc024e939127832cee55,provisional_machine_judgment,
Q025,Q025-E0059,p093_c01,mama_es_novartis_guia-pacientes-CM_2025,93,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,poco probable que las mujeres con enfermedad localizada empeoren el pronóstico si se quedan embarazadas.,3,Q025-C07;Q025-C08,medium,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot;semantic_search_persisted,3e751d83d93bf89377de448ddca2aee71380e67473a3fa1dae41d09edb444f68,provisional_machine_judgment,
Q025,Q025-E0082,,mama_es_novartis_guia-pacientes-CM_2025,93,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Estudios recientes evidencian que, en pacientes con cáncer de mama, pausar la terapia endocrina para poder quedarse embara- zadas —bajo control médico y durante un periodo temporal que no supere los 2 años— no incrementa el riesgo de recaída a corto pla- zo.",3,Q025-C08,high,document_only,document_claim_search,81def448e76e6f4411f8aa0b71d7672e1e6d7198837ff93cbed5b6b8125aee8b,provisional_machine_judgment,document_only_evidence
Q025,Q025-E0083,,mama_es_novartis_guia-pacientes-CM_2025,93,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"La mayoría de las guías recomiendan posponer el embarazo duran- te al menos 2 años después del tratamiento del cáncer de mama, según el estadio y el tratamiento recibido.",3,Q025-C06;Q025-C07;Q025-C08,high,document_only,gold_document_verification,c06ed86b69fcc676603fef1c36d8ddeb9e6ad0b625af4dc47c9c166a95a7b591,provisional_machine_judgment,document_only_evidence
Q026,Q026-E0006,p029_c00,general_es_gepac_guia-toxicidad-quimioterapia_v1,29,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Es importante que previo al tratamiento se conozcan los factores de riesgo o comorbilidades del paciente que pueden aumentar la probabilidad de cardiotoxicidad como son edad avanzada, HTA, episodios previos de insufi ciencia cardíaca, tabaquismo, etc… El tratamiento de la miocardiopatía inducida por quimioterapia no difi ere de la insufi ciencia cardíaca de otra causa: 1.",3,Q026-C22;Q026-C05,high,database_chunk,document_claim_search;document_exact_claim;lexical_claim_snapshot,096d7904991519a5b1397cf870f957f2b22d8123fe5ba5c267eac2c3c1f11942,provisional_machine_judgment,
Q026,Q026-E0011,p042_c01,general_es_gepac_guia-toxicidad-quimioterapia_v1,42,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Profi laxis Primaria En pacientes con alto riesgo de desarrollar neutropenia febril o en aquellos que en caso de desarrollarla tienen riesgo de presentar complicaciones severas (edad avanzada, tratamientos previos, mal estado general).",3,Q026-C22,high,database_chunk,document_exact_claim;lexical_claim_snapshot,28ffb84e0b4548f30ed748c2f51f29b269c7fc8279d8ba4d785f2e571dca921c,provisional_machine_judgment,
Q026,Q026-E0032,p169_c00,general_es_pfizer_manual-pacientes_2007,169,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,TELEASISTENCIA El servicio de teleasistencia es un recurso de gran utilidad para aquellos pacientes de edad avanzada que viven solos y no precisan de cuidados continuados en su domicilio.,3,Q026-C22,high,database_chunk,lexical_claim_snapshot,4cf77d77f24647d350c42a2961d658e53c6a5b52105e7371ad17910831badce8,provisional_machine_judgment,
Q026,Q026-E0041,p012_c00,mama_es_esmo_guia-para-pacientes_v1,12,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Se desconoce la causa precisa del cáncer de mama, pero se han identificado diversos factores de riesgo que pueden aumentar la probabilidad de desarrollar la enfermedad. Es importante recordar que el hecho de tener un factor de riesgo aumenta el riesgo de desarrollar cáncer, pero eso no significa que se vaya a padecer cáncer seguro.",3,Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31;Q026-C32;Q026-C04,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot;semantic_search_persisted,1a8217fc060ce21d58883444a96133f5efb585a726d040aac70ac355e98c5fa9,provisional_machine_judgment,
Q026,Q026-E0042,p013_c00,mama_es_esmo_guia-para-pacientes_v1,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Una mujer portadora de una mutación del gen BRCA1 tiene un riesgo de por vida del 65-95% de padecer cáncer de mama, y se cree que más del 90% de los cánceres hereditarios de mama y ovario se deben a una mutación del gen BRCA1 o BRCA2 (PaluchShimon et al. 2016). El médico solicitará que una mujer se someta al test de mutación del gen BRCA1 y BRCA2 basándose en su historia familiar y en sus antecedentes étnicos.",3,Q026-C30,high,database_chunk,document_claim_search;gold_document_verification;lexical_claim_snapshot,7be4af310f41aaa8277c9683adae0f41aac2e7ef187fbb4286c75335c2326328,provisional_machine_judgment,
Q026,Q026-E0043,p014_c00,mama_es_esmo_guia-para-pacientes_v1,14,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,También le preguntará sobre cualquier historia familiar de cáncer de mama y si ha llegado a la menopausia o no.,3,Q026-C30,high,database_chunk,document_claim_search;lexical_claim_snapshot,b77592a489b305cf46d13c3a4c9abaab6cf8c3cc4528eed2ce7e3d3492a1da6d,provisional_machine_judgment,
Q026,Q026-E0044,p015_c00,mama_es_esmo_guia-para-pacientes_v1,15,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Aunque no forma parte de las investigaciones de rutina, la resonancia magnética puede utilizarse en determinadas circunstancias, por ejemplo en pacientes con historia familiar de cáncer de mama, mutaciones del gen BRCA, implantes mamarios o cánceres lobulares, si existe la sospecha de la presencia de tumores múltiples o si los resultados de otras técnicas de diagnóstico por imágenes no son concluyentes (Cardoso et al.",3,Q026-C30,high,database_chunk,document_claim_search;lexical_claim_snapshot,ccc1bda7e9391605089372d47219716cfc9443be42d9f540d9aecbac72fa0e42,provisional_machine_judgment,
Q026,Q026-E0052,p035_c00,mama_es_esmo_guia-para-pacientes_v1,35,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Esto significa que si usted es una paciente de edad avanzada sana y en forma, es probable que reciba tratamientos idénticos a los que reciben pacientes más jóvenes, con dosis completas de medicamentos (Cardoso et al.",3,Q026-C22,high,database_chunk,document_exact_claim;lexical_claim_snapshot,9781d721ba5bc85798e5fc087c839172b66f2421d6e1e8e9c6136423270edeb4,provisional_machine_judgment,
Q026,Q026-E0059,p057_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,57,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,- En pacientes de edad muy avanzada queda a criterio de la Subcomisión la idoneidad de realizar la BSGC o mantener una actitud conservadora con revisiones ecográficas de la axila.,3,Q026-C22,high,database_chunk,lexical_claim_snapshot,8ad8490ccc64c5988d2e2267fa8ec34569fdeaf769eaa305168d7c2ad6b5f04c,provisional_machine_judgment,
Q026,Q026-E0064,p026_c00,mama_es_novartis_guia-pacientes-CM_2025,26,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Recuperación de los tejidos más lenta: este es uno de los efectos secundarios que más adaptaciones requiere, ya que aumenta el riesgo de lesión. En este sentido, el ejercicio físico debe adaptarse y aumentar los tiempos de descanso entre las sesiones de alta intensidad, manteniendo entre 48 o 36 horas si la fatiga se mantiene.",3,Q026-C05,high,database_chunk,document_claim_search;lexical_claim_snapshot,92a5d157a9fcf615dbb356a310d00844b64d5084f229791119ad60fe270c6a73,provisional_machine_judgment,
