question_id,evidence_id,relevance_grade,covered_claim_ids,coverage_type,direct_or_inferred,confidence,decision,rationale,contradiction,outdated,wrong_scope,needs_human_review,review_reason,annotator_type,annotator_version
Q025,Q025-E0065,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0066,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2727; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0067,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3636; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0068,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3636; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0069,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3636; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0070,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2857; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0071,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0072,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3636; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0073,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0074,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0075,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0076,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0077,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0078,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0079,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0080,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4286; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0081,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2857; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0082,3,Q025-C08,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=PDF,false,false,false,true,document_only_evidence,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0083,3,Q025-C06;Q025-C07;Q025-C08,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=PDF,false,false,false,true,document_only_evidence,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0084,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2727; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q025,Q025-E0085,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0001,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0002,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0003,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0004,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0005,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0006,3,Q026-C22;Q026-C05,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0007,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4545; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0008,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0009,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0010,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0011,3,Q026-C22,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0012,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3636; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0013,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0014,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0015,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3636; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0016,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3636; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0017,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0018,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0019,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0020,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0021,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0022,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0023,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0024,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0025,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0026,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4545; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0027,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0028,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0029,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0030,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0031,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0032,3,Q026-C22,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0033,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4545; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0034,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2308; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0035,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0036,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3636; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0037,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4211; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0038,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3636; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0039,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0040,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0041,3,Q026-C05;Q026-C18;Q026-C19;Q026-C20;Q026-C21;Q026-C22;Q026-C23;Q026-C24;Q026-C25;Q026-C26;Q026-C27;Q026-C30;Q026-C31;Q026-C32;Q026-C04,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0042,3,Q026-C30,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0043,3,Q026-C30,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0044,3,Q026-C30,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0045,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0046,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0047,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0048,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4545; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0049,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3750; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0050,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4545; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0051,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3636; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0052,3,Q026-C22,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0053,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0054,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0055,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0056,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0057,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0058,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3684; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0059,3,Q026-C22,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0060,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0061,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0062,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0063,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0064,3,Q026-C05,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0065,3,Q026-C14,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0066,3,Q026-C14,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0067,2,Q026-C05,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.7500; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0068,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0069,3,Q026-C14,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0070,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0071,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3636; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0072,2,Q026-C05,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.7500; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0073,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0074,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0075,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0076,3,Q026-C01;Q026-C02;Q026-C03;Q026-C04;Q026-C05;Q026-C06;Q026-C07;Q026-C08;Q026-C27,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0077,3,Q026-C07;Q026-C08;Q026-C09;Q026-C10;Q026-C11;Q026-C12;Q026-C13;Q026-C14;Q026-C15;Q026-C16;Q026-C17;Q026-C24;Q026-C25;Q026-C05,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0078,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0079,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0080,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0081,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0082,3,Q026-C22,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0083,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0084,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0085,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0086,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4286; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0087,2,Q026-C32,partial_claim,direct,medium,uncertain,substantial but incomplete direct token coverage; best_token_coverage=0.7143; text_verified_in=DB_snapshot,false,false,false,true,grade_2_vs_3_ambiguous,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0088,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0089,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0090,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3750; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0091,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0092,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0093,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0094,3,Q026-C14,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0095,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0096,3,Q026-C14,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0097,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0098,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0099,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0100,3,Q026-C30,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0101,3,Q026-C14,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0102,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3889; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0103,3,Q026-C22,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0104,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.5714; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q026,Q026-E0105,3,Q026-C05;Q026-C19;Q026-C20;Q026-C18,full_claim,direct,high,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
