question_id,claim_id,query_type,query_text,retrieval_method,retrieval_rank,retrieval_score,score_type,ts_config,doc_id,chunk_id,page_num,topic,source,lang,content
Q001,"",question,¿Qué es la astenia?,lexical_spanish,11,0.2,ts_rank_cd,spanish,prostata_es_esmo_guia-para-pacientes_2022,p045_c00,45,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"TERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS SECUNDARIOS
Buserelina
(Suprefact RCP,
2020)
•	 Artralgia
•	 Aumento de peso
•	 Cambios en la presión
arterial
•	 Cambios intestinales
•	 Dolor abdominal
•	 Edema
•	 Fatiga
•	 Hinchazón mamaria
•	 Irritación nasal
•	 Mialgia
•	 Náuseas
•	 Palpitaciones cardíacas
•	 Pérdida del apetito sexual
•	 Sarpullido
•	 Sofocos
•	 Su función cardíaca y su tensión arterial se monitorearán antes,
durante y después del tratamiento
•	 Informe a su médico si experimenta artralgia, mialgia, sarpullido
o retención de líquidos/hinchazón (edema), le ayudará a controlar
estos efectos secundarios
•	 Comunique a su médico cualquier efecto gastrointestinal, como el
estreñimiento, las náuseas y el dolor abdominal
•	 Su médico puede ayudarle a sobrellevar los efectos hormonales
como los sofocos, la hinchazón mamaria y la pérdida de apetito
sexual
Darolutamida
(Nubeqa RCP,
2021)
•	 Astenia
•	 Aumento de las enzimas
hepáticas
•	 Fatiga
•	 Recuento disminuido de
neutrófilos
•	 Informe a su médico si experimenta fatiga o astenia, le ayudará a
controlar estos efectos secundarios
•	 Su función hepática y sus niveles de glóbulos blancos se
monitorearán antes, durante y después del tratamiento
Degarelix
(Firmagon RCP,
2020)
•	 Reacciones en el lugar de
la inyección
•	 Sofocos
•	 Informe a su médico si experimenta ardor o alteraciones en la piel
en el lugar de la inyección, para que pueda decidir cómo controlar
estos efectos secundarios
•	 Su médico puede ayudarle a sobrellevar los efectos hormonales
como los sofocos
Enzalutamida
(Xtandi"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,12,0.2,ts_rank_cd,spanish,prostata_es_esmo_guia-para-pacientes_2022,p046_c01,46,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"estos
efectos secundarios
•	 Informe a su médico si experimenta fatiga, mialgia o dolor, le
ayudará a controlar estos efectos secundarios
•	 Su médico puede ayudarle a sobrellevar los efectos hormonales
como los sofocos, la sudoración, la atrofia testicular y los
problemas sexuales
Triptorelina
(Decapeptyl RCP,
2017)
•	 Astenia
•	 Aumento de la sudoración
•	 Dolor de espalda
•	 Parestesia de las
extremidades inferiores
•	 Pérdida del apetito sexual
•	 Problemas de erección
•	 Sofocos
•	 Informe a su médico si experimenta astenia o parestesia (una
sensación de hormigueo) o dolor, le ayudará a controlar estos
efectos secundarios
•	 Su médico puede ayudarle a sobrellevar los efectos hormonales
como los sofocos, la sudoración y los problemas sexuales
Efectos secundarios importantes asociados a los medicamentos de terapia hormona utilizados en el
tratamiento del cáncer de próstata. El resumen de las características del producto (RCP) más reciente de cada fármaco
puede encontrarse en: http://www.ema.europa.eu/ema/."
Q001,"",question,¿Qué es la astenia?,lexical_spanish,13,0.2,ts_rank_cd,spanish,prostata_es_esmo_guia-para-pacientes_2022,p047_c01,47,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"OLARSE LOS EFECTOS
SECUNDARIOS
Docetaxel
(Taxotere RCP, 2020)
•	 Alopecia
•	 Anemia
•	 Anorexia
•	 Astenia
•	 Aumento de las
infecciones
•	 Daños tisulares
relacionados con la
extravasación
•	 Diarrea
•	 Edema
•	 Estomatitis
•	 Náuseas
•	 Neuropatía periférica
•	 Neutropenia
•	 Reacción cutánea
•	 Trastornos ungueales
•	 Trombocitopenia
•	 Vómitos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar la
aparición de neutropenia, anemia o trombocitopenia. Su
médico podrá ajustar su tratamiento de acuerdo con los resultados
de las pruebas y le asesorará sobre cómo prevenir las infecciones
•	 Informe a su médico de cualquier signo de neuropatía periférica,
le ayudará a controlar este efecto secundario
•	 Los efectos en el sistema gastrointestinal (náuseas, vómitos
y diarrea) y la estomatitis pueden dar lugar a la aparición de
pérdida del apetito (anorexia) o a sensaciones de debilidad
(astenia). Su médico podrá ayudarle a prevenir o controlar estos
efectos secundarios
•	 Informe a su médico si experimenta alteraciones en las uñas,
reacciones cutáneas o retención de líquidos/hinchazón (edema),
le ayudará a controlar estos efectos secundarios
•	 La alopecia puede causar angustia a muchos pacientes, su
médico le proporcionará información sobre cómo lidiar con este
efecto secundario. Algunos hospitales pueden proporcionar
gorros fríos para reducir la pérdida de cabello
•	 Informe a su médico si experimenta ardor o alteraciones en la
piel en el lugar de la inyección, para que pueda decidir cómo
controlarlos. La mayoría"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,14,0.2,ts_rank_cd,spanish,prostata_es_esmo_guia-para-pacientes_2022,p048_c00,48,prostata,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"MEDICAMENTO DE
QUIMIOTERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Cabazitaxel
(Jevtana RCP, 2021)
•	 Alopecia
•	 Alteraciones en la
percepción de los
sabores (sabor metálico,
salado o amargo)
•	 Anemia
•	 Anorexia
•	 Artralgia
•	 Astenia
•	 Diarrea
•	 Disnea
•	 Dolor abdominal
•	 Dolor de espalda
•	 Estreñimiento
•	 Fatiga
•	 Fiebre
•	 Hematuria
•	 Leucopenia
•	 Náuseas/vómitos
•	 Neutropenia
•	 Tos
•	 Trombocitopenia
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar
la aparición de neutropenia, anemia, leucopenia o
trombocitopenia. Su médico podrá ajustar su tratamiento de
acuerdo con los resultados de las pruebas y le asesorará sobre
cómo prevenir las infecciones
•	 Los efectos en el sistema gastrointestinal (estreñimiento,
náuseas, vómitos, diarrea o alteraciones en la percepción de los
sabores) pueden dar lugar a la aparición de pérdida del apetito
(anorexia) o a sensaciones de debilidad (astenia). Su médico
o enfermero podrán ayudarle a prevenir o controlar estos efectos
secundarios
•	 Informe a su médico o enfermero si experimenta una tos
persistente. La disnea problemática puede tratarse con
medicamentos llamados opioides o benzodiacepinas; en algunos
casos se usan esteroides (Kloke y Cherny, 2015)
•	 Informe a su médico o enfermero si experimenta artralgia o dolor,
le ayudarán a controlar estos efectos secundarios
•	 La alopecia puede causar angustia a muchos pacientes, su
médico le proporcionará información sobre cómo lidiar con este
efecto secundario. Algunos"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,15,0.1,ts_rank_cd,spanish,general_es_gepac_guia-toxicidad-quimioterapia_v1,p009_c01,9,general,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"estudios que han sugerido cierto benefi cio de los tratamientos con
Ginseng.
Consejos sobre hábitos de vida para disminuir la astenia
1. Hacer una lista de las actividades que desea realizar, estableciendo
prioridades.
2. Solicite ayuda y comparta o delegue tareas en familiares y amigos.
3. Es muy importante mantener una rutina diaria estructurada. Se recomienda
llevar un diario de las actividades cotidianas."
Q001,"",question,¿Qué es la astenia?,lexical_spanish,16,0.1,ts_rank_cd,spanish,general_es_gepac_guia-toxicidad-quimioterapia_v1,p040_c00,40,general,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia
anemia dependerán de su grado (cansancio o astenia, palidez de las mucosas, fatiga o disnea... y en casos más graves insufi ciencia cardíaca).
B. Glóbulos blancos o leucocitos: Son las comúnmente conocidas como las
""defensas"" del organismo. Existen distintos tipos de glóbulos blancos:
• Neutrófi los o segmentados: protegen de la mayoría de las infecciones.
• Linfocitos B: producen anticuerpos destruyendo gérmenes específi cos.
• Linfocitos T: atacan los gérmenes y activan otras células para participar en la respuesta defensiva.
La disminución de los glóbulos blancos dará lugar a la leucopenia.
C. Plaquetas: Actúan evitando el sangrado al formar coágulos. La quimioterapia
puede producir disminución de plaquetas, lo que se conoce como plaquetopenia o trombopenia, la cual predispone a mayor riesgo de hemorragias.
Cuando disminuyen las 3 series de células sanguíneas (glóbulos rojos, blancos y plaquetas), se conoce con el nombre de aplasia medular.
La mielotoxicidad, al igual que muchas toxicidades producidas por el tratamiento quimioterápico se clasifi can en grados:
GRADO 1
GRADO 2
GRADO 3
GRADO 4
Hemoglobina
(Anemia)
Normal-10 g/dl
10-8 g/dl
8-6,5 g/dl
<6,5 g/dl
Leucocitos
(Leucopenia)
Normal-3000/mm3
3000-2000/mm3
2000-1000/mm3
<1000/mm3
Neutrófi los
(Neutropenia)
Normal-1500/mm3
1500-1000/mm3
1000-500/mm3
<500/mm3
Plaquetas
(Trombopenia)
Normal-75000/mm3
75000-50000/mm3
50000-25000/mm3
<25000/mm3
Tabla 21.1. Grados de anemia, leucopenia, neutropenia y trombopenia (mielotoxicidad).
ANEMIA
Es una toxicidad muy frecuente. Se defi ne como disminución"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,17,0.1,ts_rank_cd,spanish,general_es_gepac_guia-toxicidad-quimioterapia_v1,p041_c00,41,general,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"La incidencia de anemia en el paciente en tratamiento quimioterápico va a depender de diversos factores tales como:
• Tipo y dosis de quimioterápico utilizado.
• Tipo de tumor (más frecuente en linfomas, pulmón, ovario, genitourinario).
• Edad y comorbilidades asociados del paciente.
La clínica va a depender del grado de severidad y la velocidad de instauración
(cuanto más rápido se instaure la anemia, peor tolerancia a ésta): cansancio o
astenia, palidez mucocutánea, cefalea, insufi ciencia cardíaca, incluso angina de
pecho en casos muy severos de anemia.
Tratamiento de la anemia:
En el tratamiento de la anemia del paciente con cáncer podemos administrar
dependiendo del grado de severidad de la anemia y de la sintomatología del
paciente:
A. Transfusiones de sangre:
Son muy efectivas y tienen un efecto rápido en la subida de la Hemoglobina
y en el control de los síntomas. Entre sus aspectos negativos está la corta duración de su efecto y los posibles riesgos asociados a su empleo (infecciones
víricas o reacciones inmunes).
B. Eritropoyetina (EPO):
Es una hormona sintetizada de forma fi siológica mayoritariamente en el hígado y en menor cantidad en el riñón. Su función es la estimulación de las
células progenitoras de la médula hematopoyética para la producción de
glóbulos rojos.
En pacientes con cáncer existe una producción de EPO endógena insufi ciente. Su utilización exógena permite disminuir el número de transfusiones.
Tiene un efecto de subida de hemoglobina más lento. Se suele utilizar en
pacientes con Hb en torno al 10. Antes de su utilización el médico debe
descartar"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,18,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p044_c00,44,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"MEDICAMENTO DE
QUIMIOTERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Doxorrubicina
no liposomal
(Doxorrubicina RCP,
2016)
•	 Alopecia
•	 Anemia
•	 Anorexia
•	 Astenia
•	 Aumento de las
infecciones
•	 Aumento de peso
•	 Daño tisular relacionado
con la extravasación
•	 Diarrea
•	 Efectos cardíacos
•	 Enzimas hepáticas
anormales
•	 Escalofríos
•	 Estomatitis
•	 Fiebre
•	 Leucopenia
•	 Mucositis
•	 Náuseas
•	 Neutropenia
•	 Síndrome mano-pie
•	 Trombocitopenia
•	 Vómitos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar
la aparición de anemia, leucopenia, neutropenia o
trombocitopenia. Su médico podrá ajustar su tratamiento de
acuerdo con los resultados de las pruebas y le asesorará sobre
cómo prevenir las infecciones. Informe a su médico si experimenta
fiebre, ya que puede ser un signo de infección.
•	 Su función cardíaca se monitoreará antes y durante el tratamiento
con doxorrubicina no liposomal para minimizar el riesgo de que
se produzcan trastornos de la función cardíaca.
•	 Para prevenir y tratar el síndrome mano-pie puede intentar
mantener las manos y los pies frescos exponiéndolos al agua
fría (poniéndolos en remojo, bañándose o nadando), evitando
el exceso de calor y el agua caliente y manteniéndolos sin
restricciones (sin calcetines, guantes ni zapatos que se ajusten
apretándolos). Su esquema de tratamiento puede necesitar
ajustes si experimenta un síndrome mano-pie de carácter
grave, pero en la mayoría de los casos los síntomas serán leves y
podrán tratarse con cre"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,19,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p044_c01,44,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"retándolos). Su esquema de tratamiento puede necesitar
ajustes si experimenta un síndrome mano-pie de carácter
grave, pero en la mayoría de los casos los síntomas serán leves y
podrán tratarse con cremas y ungüentos y remitirán una vez haya
terminado el tratamiento.
•	 Los efectos en el sistema gastrointestinal (náuseas, vómitos
y diarrea) y la estomatitis pueden provocar la pérdida del apetito
(anorexia) o sensación de debilidad (astenia). Su médico podrá
ayudarle a prevenir o controlar estos efectos secundarios.
•	 Para prevenir y tratar la estomatitis/mucositis, puede mantener
una buena higiene bucal usando un enjuague bucal con esteroides
y una pasta dental suave. La pasta dental con esteroides se
puede utilizar para tratar las úlceras en desarrollo. En el caso de
estomatitis más grave (de grado 2 o superior), su médico podrá
sugerir que se reduzca la dosis del tratamiento o que se retrase la
terapia hasta que la estomatitis se resuelva, pero en la mayoría
de los casos los síntomas serán leves y remitirán una vez haya
terminado el tratamiento.
•	 La alopecia puede causar angustia a muchas/os pacientes,
su médico le proporcionará información sobre cómo lidiar con
este efecto secundario. Algunos hospitales pueden proporcionar
gorros fríos para reducir la pérdida de cabello.
•	 Informe a su médico si experimenta alguna quemadura o cambios
en la piel en el sitio de la inyección, para que pueda decidir cómo
manejarlos. Las extravasaciones pueden causar necrosis y es
posible que necesite tratamiento para el daño tisular (Perez Fidalgo
et al. 2012).
Continúa en la página sigui"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,20,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p045_c00,45,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"MEDICAMENTO DE
QUIMIOTERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Epirrubicina
(Clorhidrato de
epirrubicina RCP, 2017)
•	 Alopecia
•	 Anemia
•	 Anorexia
•	 Astenia
•	 Aumento de las
infecciones
•	 Aumento de peso
•	 Daño tisular relacionado
con la extravasación
•	 Diarrea
•	 Efectos cardíacos
•	 Enzimas hepáticas
anormales
•	 Escalofríos
•	 Estomatitis
•	 Fiebre
•	 Leucopenia
•	 Mucositis
•	 Náuseas
•	 Neutropenia
•	 Síndrome mano-pie
•	 Trombocitopenia
•	 Vómitos
•	 Sus recuentos de glóbulos sanguíneos se monitorearán
frecuentemente durante el tratamiento con el fin de detectar
la aparición de anemia, leucopenia, neutropenia o
trombocitopenia. Su médico podrá ajustar su tratamiento
de acuerdo con los resultados de las pruebas y le asesorará
sobre cómo prevenir las infecciones. Informe a su médico si
experimenta fiebre, ya que puede ser un signo de infección.
•	 Su función cardíaca se monitoreará antes y durante el
tratamiento con epirrubicina para minimizar el riesgo de
que se produzcan trastornos de la función cardíaca.
•	 Para prevenir y tratar el síndrome mano-pie puede intentar
mantener las manos y los pies frescos exponiéndolos al agua
fría (poniéndolos en remojo, bañándose o nadando), evitando
el exceso de calor y el agua caliente y manteniéndolos sin
restricciones (sin calcetines, guantes ni zapatos que se ajusten
apretándolos). Su esquema de tratamiento puede necesitar
ajustes si experimenta un síndrome mano-pie de carácter
grave, pero en la mayoría de los casos los síntomas serán leves
y podrán tratarse con cremas y ungüento"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,21,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p045_c01,45,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"u esquema de tratamiento puede necesitar
ajustes si experimenta un síndrome mano-pie de carácter
grave, pero en la mayoría de los casos los síntomas serán leves
y podrán tratarse con cremas y ungüentos y remitirán una vez
haya terminado el tratamiento.
•	 Los efectos en el sistema gastrointestinal (náuseas,
vómitos y diarrea) y la estomatitis pueden provocar la
pérdida del apetito (anorexia) o sensación de debilidad
(astenia). Su médico podrá ayudarle a prevenir o controlar
estos efectos secundarios.
•	 Para prevenir y tratar la estomatitis/mucositis, puede
mantener una buena higiene bucal usando un enjuague bucal
con esteroides y una pasta dental suave. La pasta dental con
esteroides se puede utilizar para tratar las úlceras en desarrollo.
En el caso de estomatitis más grave (de grado 2 o superior), su
médico podrá sugerir que se reduzca la dosis del tratamiento o
que se retrase la terapia hasta que la estomatitis se resuelva,
pero en la mayoría de los casos los síntomas serán leves y
remitirán una vez haya terminado el tratamiento.
•	 La alopecia puede causar angustia a muchas/os pacientes, su
médico le proporcionará información sobre cómo lidiar con este
efecto secundario. Algunos hospitales pueden proporcionar
gorros fríos para reducir la pérdida de cabello.
•	 Informe a su médico si experimenta alguna quemadura o
cambios en la piel en el sitio de la inyección, para que pueda
decidir cómo manejarlos. Las extravasaciones pueden causar
necrosis y es posible que necesite tratamiento para el daño
tisular (Perez Fidalgo et al. 2012).
Continúa en la página siguiente"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,22,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p050_c00,50,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Terapias endocrinas
Los efectos secundarios comunes en pacientes tratados/as con terapias endocrinas a menudo se relacionan
con la reducción de la acción del estrógeno (por ejemplo, sofocos o aumento de la sudoración). Muchos de
los efectos secundarios de las terapias endocrinas se pueden prevenir o controlar eficazmente. Coméntele
lo antes posible a su médico o enfermero si experimenta cualquier efecto secundario derivado de una terapia
endocrina. La supresión de la función ovárica puede causar síntomas menopáusicos como sofocos,
aumento de la sudoración, sequedad vaginal y pérdida del deseo sexual. Su médico o enfermero especialista
podrán ayudarle a controlar estos síntomas.
TERAPIA
POSIBLES EFECTOS
SECUNDARIOS
CÓMO PUEDEN CONTROLARSE LOS EFECTOS
SECUNDARIOS
Anastrozol
(Arimidex RCP, 2014)
•	 Artralgia/ rigidez
articular
•	 Astenia
•	 Aumento de la sudoración
•	 Dolor de cabeza
•	 Hipercolesterolemia
•	 Náuseas
•	 Osteoporosis
•	 Sarpullido
•	 Sofocos
•	 Si está en riesgo de padecer osteoporosis, lo cual es
más común en edades avanzadas, se le hará una prueba
de densidad mineral ósea al comienzo del tratamiento y a
intervalos regulares a partir de ese momento. Se le aconsejará
que ingiera una cantidad adecuada de calcio y vitamina D3
y puede que se le administre un tratamiento para detener la
pérdida ulterior de minerales óseos.
•	 La hipercolesterolemia de grado 2 y 3 se puede tratar con
medicamentos denominados estatinas y fibratos. Asimismo,
puede que sea necesario que su médico pause su tratamiento
del cáncer o reduzca la dosis del mismo.
•	 Informe a su médico si ex"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,23,0.1,ts_rank_cd,spanish,mama_es_esmo_guia-para-pacientes_v1,p068_c01,68,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"tito
ANTICONCEPTIVO
Intervención para prevenir el embarazo, por ejemplo,
píldoras anticonceptivas
ANTRACICLINA
Tipo de quimioterapia que incluye epirrubicina y
doxorrubicina
ARTRALGIA
Dolor en las articulaciones
ASTENIA
Sensación anormal de debilidad o falta de energía
BEVACIZUMAB
Medicamento de terapia dirigida que se usa para tratar
algunos tipos de cáncer, incluido el cáncer de mama
avanzado. Es un anticuerpo monoclonal que se dirige
al VEGF (factor de crecimiento endotelial vascular) y
evita que las células cancerosas desarrollen su propio
suministro de sangre, contribuyendo así a frenar el
crecimiento del tumor
BIOMARCADORES
Moléculas biológicas que se encuentran en los tejidos,
la sangre u otros fluidos corporales que son un signo
de una afección o enfermedad, o que describen el
comportamiento de la enfermedad
BIOPSIA
Procedimiento médico en el que se toma una pequeña
muestra de células o tejidos para examinarlos bajo un
microscopio
BISFOSFONATOS
Medicamentos que ayudan a prevenir o desacelerar la
osteoporosis y previenen la fractura de huesos y otros
problemas óseos causados por metástasis óseas;
también se usan en el tratamiento adyuvante
BRCA1
Gen que cuando ha mutado (no funciona correctamente),
se asocia con un riesgo muy alto de cáncer de mama y
de ovario
BRCA2
Gen que cuando ha mutado (no funciona correctamente),
se asocia con un riesgo muy alto de cáncer de mama y
de ovario
BRONCOESPASMO
Estiramiento de los músculos que recubren las vías
respiratorias en los pulmones
CÁNCER DE MAMA INVASIVO
Cáncer que se ha diseminado fuera de los conductos
o lóbulos
CÁNCER DE"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,24,0.1,ts_rank_cd,spanish,mama_es_novartis_guia-pacientes-CM_2025,p041_c01,41,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,".......................................108
2.7 Alteración del olfato.......................................................................................110
2.8 Acidez de estómago...................................................................................... 112
2.9 Irritación de boca, aftas y/o heridas en comisuras............................. 114
2.10 Diarrea................................................................................................................ 116
2.11 Estreñimiento.................................................................................................... 118
2.12 Defensas bajas................................................................................................. 121
2.13 Astenia............................................................................................................... 124
3. ¿Cómo comer para reducir el riesgo de padecer cáncer?.................126
3.1 Patrón dietético................................................................................................ 126
3.2 Peso saludable..................................................................................................127
3.3 Aporte energético.......................................................................................... 128
3.4 Vegetales........................................................................................................... 128
3.5 Cereales refinados.......................................................................................... 129
3.6 Carne roja y procesados cárnicos..........................."
Q001,"",question,¿Qué es la astenia?,lexical_spanish,25,0.1,ts_rank_cd,spanish,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p016_c01,16,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"n tratamiento específico antitumoral.
• ESTAR ATENTO A LOS SÍNTOMAS ORIENTATIVOS DE POSIBLE RECAIDA O SEGUNDOS TUMORES
Se debe estar especialmente atento ante los siguientes síntomas: dolor óseo persistente que se incrementa
con la movilización y no cede con el reposo, tos persistente, disnea, astenia, anorexia o pérdida inexplicable de
peso, sangrado vaginal en postmenopáusicas, cambio en el ritmo intestinal, rectorragia o cefalea persistente,
con el fin de poder hacer un diagnóstico precoz.
• CONFIRMAR LA ADHERENCIA A LA TERAPIA HORMONAL ANTIESTROGÉNICA
Control y refuerzo positivo para mantener el tratamiento prescrito incluso en periodos prolongados (5-10
años).
• REINCORPORACIÓN A LA VIDA LABORAL
Apoyo y orientación según sea el momento evolutivo de la paciente. El caso del tratamiento complementario
se recomienda esperar un tiempo prudencial para facilitar que la paciente se recupere de los efectos
secundarios del tratamiento.
• MANTENER UNA ALERTA ACTIVA
Ante la aparición de síntomas sugestivos de cardiopatía.
Problemas de salud derivados de los tratamientos realizados"
Q001,"",question,¿Qué es la astenia?,lexical_spanish,26,0.1,ts_rank_cd,spanish,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p025_c00,25,mama,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"de Cáncer de Mama
Efecto secundario
Actitud - recomendación
Cardiotoxicidad y otras toxicidades
vasculares
Control de enfermedades concomitantes (HTA, diabetes,
obesidad).
Promoción de estilos de vida saludables.
Remitir al cardiólogo en el caso de signos de insuficiencia
cardiaca.
Si se produce una trombosis venosa profunda remitir al
oncólogo para evaluar la continuidad del tratamiento
endocrino.
Neurotoxicidad
Detectar la toxicidad de forma temprana.
No existe un tratamiento específico.
La duloxetina, gabapentina y pregabalina pueden mejorar la
sintomatología.
Toxicidad ocular
Remitir al oftalmólogo si aparece sintomatología de visión
borrosa.
Astenia
Descartar una causa orgánica.
Apoyo psico-emocional.
Actividad física.
Deterioro cognitivo
Valoración por el neurólogo.
Ejercicios de concentración y memoria visual.
Lectura.
Alteraciones cutáneas
(sequedad, alopecia, otras)
Evaluación por dermatólogo.
Artromialgias (en especial en las
pacientes tratadas con inhibidores
de la aromatasa)
Incrementar la frecuencia y la duración.
Analgésicos menores.
La acupuntura puede aportar un beneficio.
Recomendaciones generales
Evitar el sobrepeso.
Dieta saludable.
Actividad física regular.
Evitar el tabaco.
Moderar el consumo de alcohol.
Evaluar síntomas para descartar una recaída.
Confirmar la adherencia a la terapia hormonal."
